year,player_name,greens_in_regulation
2008,Ben Curtis,63.45
2008,Marc Turnesa,63.45
2008,Bob Sowards,63.43
2008,Jerry Kelly,63.36
2008,Brandt Snedeker,63.36
2008,Chris DiMarco,63.35
2008,Michael Letzig,63.29
2008,Tim Petrovic,63.17
2008,Nicholas Thompson,63.14
2008,Alex Cejka,63.12
2008,Jimmy Walker,63.08
2008,Trevor Immelman,63.07
2008,Jonathan Byrd,63.01
2008,Todd Hamilton,62.98
2008,Paul Goydos,62.96
2008,J.B. Holmes,62.94
2008,Jin Park,62.84
2008,Mathias Grönberg,62.78
2008,Jason Allred,62.67
2008,Ángel Cabrera,62.64
2008,Rocco Mediate,62.58
2008,Craig Kanada,62.52
2008,Parker McLachlin,62.5
2008,Kyle Thompson,62.41
2008,Alejandro Cañizares,62.37
2008,David Lutterus,62.37
2008,Tim Herron,62.25
2008,Matt Jones,62.15
2008,Tom Lehman,62.13
2008,Aaron Baddeley,62.02
2008,Stephen Leaney,62.02
2008,Stuart Appleby,61.9
2008,Geoff Ogilvy,61.89
2008,Chris Riley,61.89
2008,Freddie Jacobson,61.82
2008,Jeff Quinney,61.81
2008,Ryan Moore,61.73
2008,Johnson Wagner,61.6
2008,Brett Rumford,61.52
2008,Ryuji Imada,61.39
2008,Travis Perkins,61.35
2008,Ernie Els,61.33
2008,Cody Freeman,61.29
2008,Eric Axley,61.16
2008,J.P. Hayes,61.03
2008,Marco Dawson,60.91
2008,Chad Collins,60.86
2008,Jesper Parnevik,60.85
2008,John Mallinger,60.82
2008,Padraig Harrington,60.67
2008,Shigeki Maruyama,60.0
2008,Nathan Green,59.82
2008,Daniel Chopra,59.77
2008,Ian Poulter,59.75
2008,Greg Kraft,59.49
2008,Retief Goosen,59.39
2008,Steve Lowery,59.38
2008,Andres Romero,58.79
2008,Corey Pavin,57.95
2008,David Duval,57.84
