year,player_name,sg_total
2023,Kelly Kraft,-0.427
2023,Zach Johnson,-0.429
2023,Doc Redman,-0.45
2023,Cameron Champ,-0.453
2023,Ryan Armour,-0.53
2023,Trey Mullinax,-0.537
2023,David Lingmerth,-0.57
2023,Jason Dufner,-0.586
2023,Scott Harrington,-0.67
2023,Augusto Núñez,-0.679
2023,Robert Streb,-0.684
2023,Jonathan Byrd,-0.74
2023,S.Y. Noh,-0.743
2023,Austin Cook,-0.757
2023,Richy Werenski,-0.76
2023,Sung Kang,-0.876
2023,Kyle Westmoreland,-0.897
2023,Nico Echavarria,-0.931
2023,Tyson Alexander,-0.952
2023,Hank Lebioda,-0.956
2023,Matthias Schwab,-1.021
2023,Trevor Werbylo,-1.042
2023,Paul Haley II,-1.044
2023,Wesley Bryan,-1.074
2023,Brian Stuard,-1.084
2023,Martin Trainer,-1.099
2023,Ryan Brehm,-1.159
2023,Harry Higgs,-1.226
2023,Dylan Frittelli,-1.258
2023,Andrew Landry,-1.315
2023,Michael Gligic,-1.409
2023,Jim Herman,-1.413
2023,Brent Grant,-1.449
2023,Max McGreevy,-1.73
2023,Nick Watney,-1.908
2023,Brandon Matthews,-2.202
