year,player_name,money_earned
2018,Satoshi Kodaira,1471462
2018,Brice Garnett,1466224
2018,Anirban Lahiri,1441205
2018,Russell Knox,1424030
2018,Nick Watney,1402833
2018,Charley Hoffman,1400637
2018,James Hahn,1386301
2018,Michael Kim,1379736
2018,Kevin Tway,1379544
2018,Jamie Lovemark,1377286
2018,Tom Hoge,1358542
2018,Troy Merritt,1326989
2018,Ollie Schniederjans,1303610
2018,Patrick Rodgers,1287040
2018,Danny Lee,1269386
2018,Sung Kang,1243309
2018,Harold Varner III,1223064
2018,Alex Cejka,1198541
2018,Trey Mullinax,1184245
2018,Bronson Burgoon,1179616
2018,Brandon Harkins,1148115
2018,Scott Stallings,1147573
2018,Jhonattan Vegas,1137444
2018,Rory Sabbatini,1126057
2018,Sean O'Hair,1104865
2018,Brian Stuard,1089763
2018,Richy Werenski,1081283
2018,Scott Brown,1076678
2018,Grayson Murray,1056628
2018,Sam Ryder,1046166
2018,Martin Laird,1017580
2018,Sam Saunders,981936
2018,Ryan Blaum,980877
2018,John Huh,974538
2018,Vaughn Taylor,965691
2018,Tyler Duncan,944021
2018,J.T. Poston,940661
2018,William McGirt,933327
2018,Bud Cauley,900591
2018,Nick Taylor,899373
2018,Sergio Garcia,878354
2018,Martin Piller,847304
2018,Thomas Pieters,813227
2018,Chad Campbell,801960
2018,Harris English,799450
2018,Ben Silverman,793140
2018,Seamus Power,791018
2018,Lucas Glover,789382
2018,Tyrone Van Aswegen,763584
2018,Corey Conners,728296
2018,Aaron Baddeley,725928
2018,Derek Fathauer,708712
2018,Robert Garrigus,702030
2018,Tom Lovelady,700783
2018,Shane Lowry,696897
2018,Jim Furyk,660010
2018,Johnson Wagner,656322
2018,Talor Gooch,654200
2018,Bill Haas,638414
2018,David Hearn,622383
2018,Ben Crane,620646
2018,David Lingmerth,616758
2018,Nicholas Lindheim,593842
2018,Steve Stricker,582566
2018,Graeme McDowell,581024
2018,Hudson Swafford,569391
2018,Chris Stroud,565466
2018,Michael Thompson,563972
2018,Retief Goosen,545364
2018,Matt Jones,538681
2018,Ben Martin,532936
2018,Shawn Stefani,523204
2018,Mackenzie Hughes,518476
2018,Denny McCarthy,498341
2018,Wesley Bryan,498166
2018,J.J. Henry,482052
2018,Adam Schenk,474923
2018,Hunter Mahan,457337
2018,Jonathan Randolph,453328
2018,Martin Flores,449266
2018,Fabián Gómez,437032
2018,Stephan Jaeger,422260
2018,Xinjun Zhang,420377
2018,Peter Malnati,420001
2018,Ross Fisher,412954
2018,Robert Streb,411606
2018,Blayne Barber,398137
2018,Dominic Bozzelli,391634
2018,Cameron Percy,387612
2018,D.A. Points,377265
2018,Jonas Blixt,368518
2018,Ethan Tracy,364493
2018,Lanto Griffin,358380
2018,Ricky Barnes,340591
2018,Zac Blair,330507
2018,Steve Wheatcroft,309656
2018,Brett Stegmaier,305607
2018,Cody Gribble,302593
2018,Matt Every,299162
2018,Nate Lashley,296650
2018,Greg Chalmers,288023
2018,Rob Oppenheim,279019
2018,Jonathan Byrd,267055
2018,Graham DeLaet,251630
2018,Roberto Díaz,235635
2018,Daniel Summerhays,234510
2018,Camilo Villegas,229439
2018,K.J. Choi,219405
2018,Tim Herron,209216
2018,Andres Romero,206764
2018,Smylie Kaufman,201136
2018,Conrad Shindler,187399
2018,Sangmoon Bae,184057
2018,Rod Pampling,183806
2018,Cameron Tringale,179459
2018,Stuart Appleby,175235
2018,Parker McLachlin,174039
2018,Morgan Hoffmann,170673
2018,Billy Hurley III,145725
2018,Bernhard Langer,130200
2018,John Merrick,119407
2018,Martin Kaymer,115379
2018,Brendon de Jonge,110276
2018,Jerry Kelly,108500
2018,Ernie Els,102868
2018,Davis Love III,97920
2018,Vijay Singh,95334
2018,Geoff Ogilvy,93947
2018,Padraig Harrington,93260
2018,George McNeill,91100
2018,Zecheng Dou,90993
2018,Matt Atkins,89104
2018,D.J. Trahan,85595
2018,Ken Duke,82161
2018,Luke Donald,81989
2018,Brandon Hagy,76817
2018,Steve Marino,76616
2018,Eric Axley,69125
2018,John Senden,68604
2018,Brian Davis,60851
2018,Jim Herman,46962
2018,Fred Couples,46200
2018,S.Y. Noh,44516
2018,Jason Bohn,43620
2018,Colt Knost,43134
2018,Dicky Pride,42810
2018,Andrew Yun,41566
2018,Tommy Gainey,39508
2018,Troy Matteson,39000
2018,Heath Slocum,37814
2018,Mark Wilson,33348
2018,Kyle Thompson,24878
2018,Andrew Johnston,24448
2018,Charlie Beljan,21344
2018,Omar Uresti,21278
2018,Ángel Cabrera,20353
2018,Derek Ernst,20353
2018,Robert Allenby,19970
2018,Kris Blanks,18998
2018,John Daly,18362
2018,Paul Goydos,18067
2018,John Rollins,15598
2018,Bob Estes,15431
2018,Rick Lamb,14136
2018,Chris Couch,13000
2018,Cameron Beckman,12694
2018,Arjun Atwal,12006
2018,Charlie Wi,10878
2018,Daniel Chopra,8784
2018,Jay Don Blake,7595
2018,Michael Bradley,7595
2018,Olin Browne,7385
2018,Jonathan Kaye,7004
2018,Neal Lancaster,6930
2018,Shaun Micheel,6930
2018,Mike Weir,5760
2018,Trevor Immelman,5520
