year,player_name,sg_putting
2024,Sam Ryder,-0.127
2024,Lanto Griffin,-0.129
2024,Brandon Wu,-0.138
2024,Keegan Bradley,-0.141
2024,Wesley Bryan,-0.158
2024,Patton Kizzire,-0.167
2024,Corey Conners,-0.168
2024,Austin Eckroat,-0.172
2024,Bud Cauley,-0.175
2024,Henrik Norlander,-0.178
2024,Will Zalatoris,-0.181
2024,Blaine Hale Jr.,-0.187
2024,Matt NeSmith,-0.187
2024,Doug Ghim,-0.191
2024,Nick Hardy,-0.191
2024,Ben Kohles,-0.201
2024,Kevin Streelman,-0.205
2024,Lucas Glover,-0.215
2024,Si Woo Kim,-0.218
2024,Parker Coody,-0.223
2024,Tyler Duncan,-0.224
2024,Gary Woodland,-0.229
2024,Nicolai Højgaard,-0.231
2024,Cameron Young,-0.234
2024,Charley Hoffman,-0.241
2024,Cam Davis,-0.254
2024,Rico Hoey,-0.254
2024,Adrien Dumont de Chassart,-0.266
2024,Joe Highsmith,-0.269
2024,Jhonattan Vegas,-0.28
2024,Hayden Buckley,-0.284
2024,Rafael Campos,-0.288
2024,Kevin Yu,-0.288
2024,Chez Reavie,-0.292
2024,Tony Finau,-0.296
2024,Webb Simpson,-0.299
2024,Lee Hodges,-0.302
2024,Keith Mitchell,-0.33
2024,Ryan Brehm,-0.363
2024,Troy Merritt,-0.381
2024,David Lipsky,-0.385
2024,Daniel Berger,-0.404
2024,Chan Kim,-0.412
2024,Kevin Dougherty,-0.414
2024,Ryan Palmer,-0.414
2024,Alejandro Tosti,-0.414
2024,Alex Smalley,-0.418
2024,Brice Garnett,-0.424
2024,Chris Kirk,-0.427
2024,Kurt Kitayama,-0.433
2024,Adam Svensson,-0.447
2024,Joseph Bramlett,-0.472
2024,Justin Thomas,-0.478
2024,Greyson Sigg,-0.502
2024,Austin Smotherman,-0.557
2024,Ryan Moore,-0.58
2024,Callum Tarren,-0.629
2024,Carl Yuan,-0.63
2024,Tom Whitney,-0.637
2024,Joel Dahmen,-0.693
2024,Camilo Villegas,-0.72
2024,Josh Teater,-0.862
2024,Vincent Norrman,-0.954
