year,player_name,driving_distance
2022,David Skinns,301.8
2022,Jason Day,301.6
2022,Lanto Griffin,301.6
2022,Tommy Fleetwood,301.5
2022,Michael Gligic,301.2
2022,Nick Watney,301.2
2022,Si Woo Kim,301.1
2022,Seamus Power,301.0
2022,Webb Simpson,300.6
2022,Bill Haas,300.5
2022,Robert Streb,300.4
2022,Lee Hodges,300.3
2022,Hayden Buckley,300.1
2022,Chris Kirk,300.1
2022,Alex Noren,299.8
2022,Cameron Smith,299.7
2022,Justin Rose,299.5
2022,Erik van Rooyen,299.4
2022,S.Y. Noh,299.2
2022,Jim Knous,299.0
2022,Russell Henley,298.7
2022,Anirban Lahiri,298.2
2022,J.T. Poston,298.2
2022,Dawie van der Walt,298.2
2022,Tom Hoge,298.1
2022,Mackenzie Hughes,298.0
2022,Martin Laird,298.0
2022,Matthew NeSmith,298.0
2022,Danny Lee,297.8
2022,Lucas Glover,297.5
2022,Billy Horschel,297.3
2022,Wesley Bryan,297.2
2022,Adam Hadwin,297.2
2022,Danny Willett,297.2
2022,Abraham Ancer,297.1
2022,Peter Malnati,297.1
2022,Andrew Novak,297.1
2022,Scott Gutschewski,296.9
2022,C.T. Pan,296.7
2022,Jonas Blixt,296.6
2022,Dylan Wu,296.5
2022,Branden Grace,296.4
2022,Roger Sloan,296.2
2022,Nick Taylor,296.1
2022,Brett Drewitt,295.9
2022,Scott Piercy,295.8
2022,Kevin Streelman,295.8
2022,Doug Ghim,295.6
2022,Ian Poulter,295.6
2022,Francesco Molinari,295.4
2022,Aaron Rai,295.4
2022,Brandon Wu,295.3
2022,Nate Lashley,295.2
2022,David Lipsky,295.2
2022,Tyler Duncan,295.1
2022,Bo Hoag,294.9
2022,Greyson Sigg,294.9
2022,Richy Werenski,294.9
2022,Doc Redman,294.8
2022,J.J. Spaun,294.7
2022,Kramer Hickok,294.5
2022,Hank Lebioda,294.2
2022,Justin Lower,294.2
2022,Sam Ryder,294.0
2022,Sung Kang,293.9
2022,Matthias Schwab,293.8
2022,Brice Garnett,293.7
2022,Russell Knox,293.7
2022,Adam Svensson,293.4
2022,Kiradech Aphibarnrat,293.0
2022,Stephan Jaeger,293.0
2022,Jonathan Byrd,292.9
2022,Cameron Percy,292.3
2022,Brian Harman,292.2
2022,Troy Merritt,292.2
2022,Joel Dahmen,292.1
2022,Jason Dufner,292.1
2022,John Huh,292.0
2022,Jim Herman,291.8
2022,Christiaan Bezuidenhout,291.6
2022,Adam Long,291.6
2022,Denny McCarthy,291.6
2022,Henrik Norlander,291.0
2022,Camilo Villegas,290.9
2022,Patrick Reed,290.6
2022,Kevin Kisner,290.4
2022,Rory Sabbatini,290.0
2022,Max McGreevy,289.8
2022,Chase Seiffert,289.7
2022,Kelly Kraft,289.3
2022,Chad Ramey,288.9
2022,Mark Hubbard,288.3
2022,Matt Kuchar,287.9
2022,Michael Thompson,287.9
2022,Ben Kohles,287.3
2022,Pat Perez,287.2
2022,Zach Johnson,287.1
2022,Brandt Snedeker,287.1
2022,Luke Donald,286.5
2022,Satoshi Kodaira,286.5
2022,Ryan Armour,286.3
2022,Austin Cook,285.5
2022,Andrew Putnam,284.8
2022,Vaughn Taylor,284.7
2022,Joshua Creel,284.6
2022,Chez Reavie,283.9
2022,Brendon Todd,279.0
2022,Brian Stuard,277.4
