year,player_name,scoring_average
2019,Alex Prugh,71.322
2019,Phil Mickelson,71.331
2019,Jason Dufner,71.336
2019,Hudson Swafford,71.35
2019,Brian Gay,71.356
2019,Charley Hoffman,71.361
2019,Patrick Rodgers,71.365
2019,Beau Hossler,71.381
2019,Cameron Champ,71.393
2019,Ben Silverman,71.401
2019,José de Jesús Rodríguez,71.42
2019,Branden Grace,71.421
2019,Scott Stallings,71.443
2019,Julián Etulain,71.453
2019,Chesson Hadley,71.453
2019,Adam Long,71.464
2019,Jim Knous,71.483
2019,Fabián Gómez,71.484
2019,Jonathan Byrd,71.49
2019,Sam Saunders,71.493
2019,Peter Uihlein,71.512
2019,Brandon Harkins,71.519
2019,Kelly Kraft,71.529
2019,Ernie Els,71.548
2019,Tyler Duncan,71.577
2019,Scott Langley,71.605
2019,Tom Hoge,71.608
2019,Robert Streb,71.629
2019,Chris Stroud,71.644
2019,David Hearn,71.697
2019,Anirban Lahiri,71.698
2019,Joey Garber,71.713
2019,J.B. Holmes,71.735
2019,Jim Herman,71.75
2019,Sangmoon Bae,71.762
2019,Anders Albertson,71.772
2019,Ollie Schniederjans,71.873
2019,Brendan Steele,71.893
2019,Brady Schnell,71.944
2019,Hunter Mahan,71.948
2019,Freddie Jacobson,71.953
2019,Curtis Luck,72.001
2019,Seamus Power,72.026
2019,Alex Cejka,72.076
2019,Kyle Jones,72.079
2019,Cody Gribble,72.096
2019,J.J. Henry,72.135
2019,Seth Reeves,72.156
2019,Ted Potter Jr.,72.214
2019,Rod Pampling,72.304
2019,Martin Trainer,72.343
2019,Whee Kim,72.474
2019,John Chin,72.485
2019,Satoshi Kodaira,72.78
2019,Michael Kim,73.569
