year,player_name,sg_putting
2022,Sebastián Muñoz,-0.066
2022,Danny Willett,-0.066
2022,Paul Barjon,-0.073
2022,Joshua Creel,-0.074
2022,Ryan Armour,-0.082
2022,Michael Gligic,-0.084
2022,Kevin Chappell,-0.085
2022,Collin Morikawa,-0.088
2022,Stewart Cink,-0.09
2022,Kevin Streelman,-0.091
2022,Tyler Duncan,-0.092
2022,Taylor Pendrith,-0.092
2022,Corey Conners,-0.099
2022,Nick Taylor,-0.102
2022,Roger Sloan,-0.103
2022,Aaron Rai,-0.106
2022,Bo Hoag,-0.122
2022,Joel Dahmen,-0.126
2022,Max McGreevy,-0.129
2022,Patton Kizzire,-0.136
2022,Cameron Percy,-0.136
2022,Matthew NeSmith,-0.152
2022,Jared Wolfe,-0.157
2022,Trey Mullinax,-0.158
2022,Russell Henley,-0.162
2022,Cameron Champ,-0.177
2022,Anirban Lahiri,-0.181
2022,Nick Watney,-0.186
2022,Harold Varner III,-0.194
2022,Charles Howell III,-0.195
2022,Chad Ramey,-0.205
2022,Jordan Spieth,-0.207
2022,Brandt Snedeker,-0.223
2022,Dawie van der Walt,-0.227
2022,Jhonattan Vegas,-0.232
2022,Alex Smalley,-0.233
2022,Lee Hodges,-0.245
2022,Rickie Fowler,-0.253
2022,Austin Smotherman,-0.262
2022,Danny Lee,-0.263
2022,Kramer Hickok,-0.274
2022,Seth Reeves,-0.276
2022,James Hahn,-0.278
2022,Brandon Hagy,-0.296
2022,Garrick Higgo,-0.303
2022,Hayden Buckley,-0.308
2022,Ryan Palmer,-0.314
2022,Brett Drewitt,-0.325
2022,Vaughn Taylor,-0.33
2022,Erik van Rooyen,-0.333
2022,Scott Gutschewski,-0.335
2022,Brian Stuard,-0.349
2022,Chez Reavie,-0.368
2022,Si Woo Kim,-0.404
2022,Doug Ghim,-0.405
2022,Russell Knox,-0.417
2022,Andrew Novak,-0.43
2022,Charley Hoffman,-0.434
2022,Matt Jones,-0.447
2022,Jim Herman,-0.46
2022,Martin Laird,-0.47
2022,Henrik Norlander,-0.476
2022,Chase Seiffert,-0.479
2022,Brendan Steele,-0.541
2022,Branden Grace,-0.544
2022,Lucas Glover,-0.568
2022,Camilo Villegas,-0.611
2022,Jason Dufner,-0.701
2022,Luke List,-0.895
2022,Joseph Bramlett,-0.951
