year,player_name,sg_putting
2017,Johnson Wagner,0.12
2017,Daniel Summerhays,0.11
2017,Brandon Hagy,0.109
2017,Sean O'Hair,0.107
2017,Derek Fathauer,0.094
2017,Billy Horschel,0.084
2017,Cameron Smith,0.084
2017,Chad Collins,0.079
2017,Julián Etulain,0.078
2017,Morgan Hoffmann,0.078
2017,Bill Haas,0.055
2017,Webb Simpson,0.049
2017,Aaron Baddeley,0.044
2017,Geoff Ogilvy,0.043
2017,James Hahn,0.036
2017,Zac Blair,0.035
2017,Spencer Levin,0.03
2017,Ian Poulter,0.025
2017,Andres Gonzales,0.023
2017,Tom Hoge,0.019
2017,Dustin Johnson,0.019
2017,Tim Wilkinson,0.009
2017,Robert Streb,0.003
2017,Richy Werenski,0.0
2017,Jason Dufner,-0.001
2017,Hudson Swafford,-0.005
2017,Fabián Gómez,-0.006
2017,Charley Hoffman,-0.012
2017,C.T. Pan,-0.013
2017,Brendan Steele,-0.013
2017,Mark Anderson,-0.016
2017,Jamie Lovemark,-0.017
2017,Troy Merritt,-0.017
2017,Ryan Moore,-0.017
2017,Ollie Schniederjans,-0.019
2017,William McGirt,-0.025
2017,Lucas Glover,-0.026
2017,J.J. Spaun,-0.027
2017,Ryan Armour,-0.029
2017,J.B. Holmes,-0.032
2017,Dominic Bozzelli,-0.033
2017,Ben Martin,-0.044
2017,David Hearn,-0.052
2017,Trey Mullinax,-0.057
2017,Shawn Stefani,-0.057
2017,Justin Rose,-0.063
2017,Patrick Rodgers,-0.066
2017,Chris Kirk,-0.074
2017,Jonathan Randolph,-0.076
2017,Grayson Murray,-0.082
2017,Francesco Molinari,-0.089
2017,Adam Scott,-0.097
2017,Patton Kizzire,-0.103
2017,Nick Watney,-0.113
2017,J.T. Poston,-0.117
2017,Chris Stroud,-0.126
2017,Jim Herman,-0.127
2017,Jason Bohn,-0.133
2017,Tony Finau,-0.133
2017,Smylie Kaufman,-0.137
2017,Brian Stuard,-0.137
2017,Ryan Brehm,-0.149
2017,Steven Bowditch,-0.15
2017,Ben Crane,-0.155
2017,Kelly Kraft,-0.157
2017,Emiliano Grillo,-0.173
2017,Bubba Watson,-0.187
2017,Nick Taylor,-0.191
2017,Bryson DeChambeau,-0.193
2017,Mark Hubbard,-0.2
2017,Ryo Ishikawa,-0.204
2017,Cameron Percy,-0.205
2017,Keegan Bradley,-0.216
2017,Andrew Loupe,-0.242
2017,Branden Grace,-0.248
2017,Rick Lamb,-0.254
2017,Matt Every,-0.272
2017,Bud Cauley,-0.273
2017,Kyle Reifers,-0.276
2017,Kevin Streelman,-0.281
2017,Chad Campbell,-0.286
2017,Kevin Chappell,-0.303
2017,Rory McIlroy,-0.304
2017,Steven Alker,-0.309
2017,Kyle Stanley,-0.309
2017,Sergio Garcia,-0.311
2017,Miguel Angel Carballo,-0.32
2017,Scott Stallings,-0.32
2017,Tyrone Van Aswegen,-0.32
2017,Anirban Lahiri,-0.336
2017,Hideki Matsuyama,-0.345
2017,Russell Knox,-0.349
2017,Rory Sabbatini,-0.357
2017,Alex Cejka,-0.359
2017,Byeong Hun An,-0.375
2017,Gary Woodland,-0.381
2017,Si Woo Kim,-0.392
2017,Harold Varner III,-0.402
2017,Jason Kokrak,-0.405
2017,Jhonattan Vegas,-0.413
2017,Retief Goosen,-0.425
2017,Luke List,-0.426
2017,J.J. Henry,-0.43
2017,Roberto Castro,-0.447
2017,Ken Duke,-0.452
2017,Robert Garrigus,-0.456
2017,Brett Drewitt,-0.457
2017,D.A. Points,-0.478
2017,Brett Stegmaier,-0.514
2017,Rod Pampling,-0.518
2017,Scott Piercy,-0.526
2017,Brad Fritsch,-0.596
2017,Boo Weekley,-0.954
2017,Ryan Palmer,-1.159
