year,player_name,money_earned
2010,Paul Stankowski,666591
2010,George McNeill,664854
2010,Tom Pernice Jr.,662730
2010,John Merrick,658815
2010,Scott McCarron,642543
2010,Billy Mayfair,642231
2010,Joe Ogilvie,641797
2010,Nathan Green,636180
2010,Cameron Percy,620262
2010,Jeff Quinney,605866
2010,Lee Janzen,603195
2010,Chris Tidland,588291
2010,Charles Warren,574616
2010,Michael Letzig,563729
2010,Mike Weir,559092
2010,Will MacKenzie,557504
2010,Nicholas Thompson,546476
2010,Brian Stuard,536497
2010,James Nitties,525034
2010,Brett Wetterich,510672
2010,James Driscoll,500625
2010,Brett Quigley,497296
2010,Mathew Goggin,483537
2010,Matt Every,456847
2010,Steve Flesch,440374
2010,Jarrod Lyle,422760
2010,Trevor Immelman,422171
2010,Jeev Milkha Singh,420245
2010,Chris DiMarco,409205
2010,Steve Wheatcroft,408595
2010,Jay Williamson,404498
2010,Nick O'Hern,398633
2010,Fred Couples,397406
2010,Tim Herron,391502
2010,Roger Tambellini,370736
2010,Michael Bradley,360845
2010,Tom Lehman,356785
2010,Mathias Grönberg,322130
2010,Martin Flores,318673
2010,Daniel Chopra,311405
2010,Ted Purdy,307677
2010,Skip Kendall,304439
2010,Cameron Tringale,302618
2010,Rod Pampling,299264
2010,Garth Mulroy,287118
2010,Omar Uresti,283455
2010,Greg Owen,268835
2010,Kirk Triplett,258873
2010,Mark Hensby,228384
2010,Henrik Bjornstad,215913
2010,Harrison Frazar,201280
2010,Cliff Kresge,199584
2010,Rich Barcelo,188892
2010,Kent Jones,188746
2010,Craig Barlow,184622
2010,Jeff Klauk,173676
2010,John Daly,158587
2010,Tom Watson,149371
2010,Glen Day,147777
2010,Craig Bowden,140935
2010,Brenden Pappas,133584
2010,Rich Beem,128877
2010,Matt Weibring,128328
2010,Carlos Franco,123232
2010,David Lutterus,123170
2010,Mark Calcavecchia,119980
2010,Steve Lowery,118602
2010,Chez Reavie,112994
2010,Vance Veazey,111370
2010,Marco Dawson,108160
2010,Robert Gamez,101700
2010,Jeff Gove,92155
2010,Jerod Turner,91343
2010,Fred Funk,77803
2010,Todd Hamilton,77608
2010,Jason Gore,77213
2010,Chris Wilson,76481
2010,Frank Lickliter II,74721
2010,Justin Bolli,73990
2010,Kevin Johnson,69806
2010,Brent Delahoussaye,69708
2010,John Huston,69249
2010,Shane Bertsch,57108
2010,Brad Faxon,55482
2010,Guy Boros,54833
2010,Parker McLachlin,53291
2010,Andrew McLardy,53106
2010,Greg Kraft,52176
2010,Mark Brooks,46360
2010,Fran Quinn,45096
2010,Dicky Pride,40120
2010,Jonathan Kaye,38989
2010,Jim Carter,29285
2010,John Morse,28998
2010,Chris Baryla,24254
2010,Eric Axley,24124
2010,Chris Smith,23400
2010,Shigeki Maruyama,22440
2010,Len Mattiace,22200
2010,Michael Clark II,21045
2010,Phil Tataurangi,19449
2010,Robert Damron,17446
2010,Tom Byrum,13420
2010,Robin Freeman,13062
2010,J.L. Lewis,12960
2010,Tommy Armour III,11130
2010,Marc Turnesa,10159
2010,Paul Azinger,9486
2010,Jesper Parnevik,9165
2010,Spike McRoy,6840
2010,Jim Gallagher Jr.,6552
2010,Willie Wood,6540
