year,player_name,driving_accuracy
2010,Andres Romero,55.05
2010,Brenden Pappas,54.94
2010,Derek Lamely,54.84
2010,Charles Howell III,54.58
2010,Ángel Cabrera,54.49
2010,J.B. Holmes,54.45
2010,George McNeill,54.34
2010,Mike Weir,53.83
2010,Tim Herron,53.49
2010,Rich Barcelo,52.8
2010,Phil Mickelson,52.66
2010,John Daly,52.21
2010,Jimmy Walker,51.29
2010,Daniel Chopra,51.27
2010,Martin Flores,50.15
