year,player_name,sg_putting
2009,Paul Goydos,0.135
2009,Rod Pampling,0.127
2009,Jeff Overton,0.125
2009,Todd Hamilton,0.123
2009,Kevin Streelman,0.121
2009,J.J. Henry,0.114
2009,Justin Rose,0.111
2009,Steve Marino,0.11
2009,Aron Price,0.109
2009,Charley Hoffman,0.096
2009,Michael Letzig,0.096
2009,Ian Poulter,0.094
2009,David Toms,0.093
2009,Justin Leonard,0.087
2009,John Mallinger,0.08
2009,Bubba Watson,0.08
2009,Steve Lowery,0.079
2009,Ted Purdy,0.077
2009,Colt Knost,0.076
2009,Brian Bateman,0.075
2009,Scott Sterling,0.075
2009,Scott Piercy,0.069
2009,Brad Adamonis,0.066
2009,Matt Bettencourt,0.058
2009,Martin Laird,0.054
2009,Marc Turnesa,0.041
2009,Johnson Wagner,0.04
2009,John Senden,0.038
2009,Bill Haas,0.036
2009,Cliff Kresge,0.033
2009,Dustin Johnson,0.031
2009,Scott Verplank,0.031
2009,Chad Campbell,0.03
2009,Troy Matteson,0.025
2009,Patrick Sheehan,0.021
2009,Woody Austin,0.019
2009,Nick O'Hern,0.006
2009,Mark Brooks,0.003
2009,D.A. Points,0.003
2009,Brian Davis,0.001
2009,Bill Lunde,0.0
2009,John Rollins,-0.001
2009,Cameron Beckman,-0.009
2009,John Merrick,-0.016
2009,Tom Pernice Jr.,-0.017
2009,Jason Dufner,-0.028
2009,Charles Howell III,-0.03
2009,Rich Beem,-0.033
2009,Andres Romero,-0.044
2009,Michael Allen,-0.048
2009,K.J. Choi,-0.051
2009,Brendon Todd,-0.051
2009,Sergio Garcia,-0.065
2009,Y.E. Yang,-0.065
2009,Steve Elkington,-0.069
2009,Tim Herron,-0.073
2009,Chris Stroud,-0.092
2009,Jimmy Walker,-0.103
2009,Matt Weibring,-0.105
2009,Brian Vranesh,-0.109
2009,Chris DiMarco,-0.116
2009,David Duval,-0.126
2009,Sean O'Hair,-0.127
2009,Bart Bryant,-0.142
2009,Kent Jones,-0.145
2009,Phil Mickelson,-0.146
2009,Brett Quigley,-0.193
2009,Chez Reavie,-0.195
2009,Tommy Armour III,-0.2
2009,Camilo Villegas,-0.203
2009,Brendon de Jonge,-0.217
2009,Tag Ridings,-0.225
2009,Kevin Stadler,-0.239
2009,Leif Olson,-0.24
2009,Mark Calcavecchia,-0.259
2009,Mathew Goggin,-0.273
2009,Davis Love III,-0.274
2009,Charles Warren,-0.286
2009,Steve Flesch,-0.292
2009,Jeff Maggert,-0.3
2009,Alex Cejka,-0.322
2009,Rory Sabbatini,-0.322
2009,Kris Blanks,-0.328
2009,Briny Baird,-0.337
2009,Fred Couples,-0.342
2009,Derek Fathauer,-0.345
2009,Glen Day,-0.35
2009,Robert Garrigus,-0.365
2009,Jason Bohn,-0.381
2009,Ernie Els,-0.394
2009,Jarrod Lyle,-0.415
2009,D.J. Trahan,-0.419
2009,Heath Slocum,-0.426
2009,Casey Wittenberg,-0.431
2009,Jonathan Byrd,-0.434
2009,Greg Owen,-0.439
2009,Nicholas Thompson,-0.468
2009,Peter Lonard,-0.47
2009,Greg Kraft,-0.471
2009,Ken Duke,-0.475
2009,Rocco Mediate,-0.521
2009,Boo Weekley,-0.528
2009,Tom Lehman,-0.531
2009,Gary Woodland,-0.541
2009,Jason Gore,-0.617
2009,Peter Tomasulo,-0.619
2009,Robert Allenby,-0.631
2009,Darron Stiles,-0.655
2009,Vijay Singh,-0.657
2009,Stuart Appleby,-0.658
2009,J.B. Holmes,-0.73
2009,Joe Durant,-0.779
2009,Rick Price,-0.807
2009,Kirk Triplett,-0.84
2009,Adam Scott,-0.881
2009,Jay Williamson,-0.895
2009,Billy Mayfair,-0.91
2009,Will MacKenzie,-0.991
2009,Ricky Barnes,-1.216
