year,player_name,driving_accuracy
2024,Keith Mitchell,59.09
2024,Taylor Moore,59.08
2024,Jhonattan Vegas,59.05
2024,Sahith Theegala,59.04
2024,Thomas Detry,58.98
2024,Webb Simpson,58.87
2024,Hideki Matsuyama,58.8
2024,Andrew Novak,58.76
2024,Luke List,58.47
2024,Patrick Cantlay,58.42
2024,Pierceson Coody,58.38
2024,Charley Hoffman,58.37
2024,Tony Finau,58.36
2024,Adam Scott,58.28
2024,Vincent Norrman,58.27
2024,Michael Kim,58.1
2024,Aaron Baddeley,57.92
2024,Ryan Brehm,57.83
2024,Camilo Villegas,57.8
2024,Harry Hall,57.52
2024,Paul Barjon,57.47
2024,Min Woo Lee,57.44
2024,Taylor Pendrith,57.39
2024,Eric Cole,57.25
2024,Garrick Higgo,57.1
2024,S.H. Kim,56.94
2024,Raul Pereda,56.77
2024,Robert MacIntyre,56.64
2024,Max Homa,56.62
2024,Davis Riley,56.62
2024,Tyson Alexander,56.43
2024,Jake Knapp,56.23
2024,Kevin Dougherty,56.19
2024,Joseph Bramlett,56.1
2024,Justin Thomas,55.83
2024,Matt Wallace,55.74
2024,Adrien Dumont de Chassart,55.54
2024,Thorbjørn Olesen,55.45
2024,Wyndham Clark,55.25
2024,Nick Dunlap,55.25
2024,David Skinns,55.2
2024,Martin Trainer,55.19
2024,Ryan McCormick,55.08
2024,Gary Woodland,54.97
2024,Mackenzie Hughes,54.85
2024,Vince Whaley,54.7
2024,Ben Taylor,54.52
2024,Nicolai Højgaard,54.3
2024,Wilson Furr,54.19
2024,Erik Barnes,53.68
2024,Blaine Hale Jr.,53.46
2024,Byeong Hun An,53.33
2024,Parker Coody,53.29
2024,Callum Tarren,52.99
2024,Alejandro Tosti,52.93
2024,Peter Malnati,52.69
2024,Ryan Fox,52.32
2024,Chris Gotterup,49.54
2024,Taylor Montgomery,49.06
