year,player_name,sg_around_green
2022,Austin Cook,0.013
2022,Max McGreevy,0.009
2022,Taylor Pendrith,0.005
2022,Roger Sloan,0.005
2022,Lee Hodges,0.002
2022,Branden Grace,0.001
2022,Chase Seiffert,0.001
2022,Adam Long,0.0
2022,Mark Hubbard,-0.003
2022,Davis Riley,-0.003
2022,Jason Dufner,-0.014
2022,Troy Merritt,-0.018
2022,Scott Gutschewski,-0.023
2022,Matthew NeSmith,-0.024
2022,Nate Lashley,-0.026
2022,Sebastián Muñoz,-0.027
2022,Russell Knox,-0.03
2022,Justin Rose,-0.032
2022,J.J. Spaun,-0.043
2022,Maverick McNealy,-0.044
2022,Doug Ghim,-0.045
2022,Joseph Bramlett,-0.046
2022,Sam Ryder,-0.046
2022,Patrick Rodgers,-0.051
2022,Emiliano Grillo,-0.054
2022,Jason Kokrak,-0.058
2022,Corey Conners,-0.06
2022,Charley Hoffman,-0.061
2022,Patton Kizzire,-0.061
2022,Greyson Sigg,-0.071
2022,Chez Reavie,-0.074
2022,Adam Scott,-0.075
2022,James Hahn,-0.079
2022,Ryan Armour,-0.082
2022,Harry Higgs,-0.089
2022,Sepp Straka,-0.09
2022,Michael Gligic,-0.097
2022,Callum Tarren,-0.097
2022,Jon Rahm,-0.098
2022,Alex Smalley,-0.115
2022,Trey Mullinax,-0.118
2022,Matt Wallace,-0.123
2022,Martin Trainer,-0.127
2022,Brendan Steele,-0.135
2022,Richy Werenski,-0.137
2022,Dylan Wu,-0.137
2022,Sung Kang,-0.138
2022,Collin Morikawa,-0.149
2022,Chad Ramey,-0.167
2022,Kevin Chappell,-0.174
2022,Adam Svensson,-0.178
2022,Jhonattan Vegas,-0.182
2022,Bo Hoag,-0.201
2022,Hayden Buckley,-0.207
2022,Satoshi Kodaira,-0.211
2022,Jared Wolfe,-0.218
2022,Lucas Glover,-0.224
2022,Joel Dahmen,-0.229
2022,Jim Herman,-0.236
2022,Chesson Hadley,-0.248
2022,Kiradech Aphibarnrat,-0.249
2022,Stewart Cink,-0.249
2022,Jonas Blixt,-0.253
2022,Kelly Kraft,-0.268
2022,Justin Lower,-0.272
2022,Brandon Wu,-0.276
2022,Lanto Griffin,-0.279
2022,Kramer Hickok,-0.283
2022,Brooks Koepka,-0.284
2022,Brandon Hagy,-0.29
2022,Curtis Thompson,-0.299
2022,Nick Watney,-0.306
2022,Nick Hardy,-0.312
2022,Ben Kohles,-0.319
2022,Joshua Creel,-0.321
2022,Carlos Ortiz,-0.351
2022,Austin Smotherman,-0.356
2022,Cameron Champ,-0.365
2022,Danny Lee,-0.379
2022,Dawie van der Walt,-0.384
2022,Adam Schenk,-0.386
2022,Garrick Higgo,-0.394
2022,Doc Redman,-0.421
2022,Seth Reeves,-0.429
2022,Abraham Ancer,-0.447
2022,Erik van Rooyen,-0.46
2022,Viktor Hovland,-0.651
2022,Paul Barjon,-0.74
2022,Hudson Swafford,-0.747
