year,player_name,driving_accuracy
2023,Alex Noren,54.95
2023,Wyndham Clark,54.91
2023,Matt Wallace,54.84
2023,Maverick McNealy,54.67
2023,Zecheng Dou,54.49
2023,Luke List,54.47
2023,Taylor Montgomery,54.45
2023,Carl Yuan,54.33
2023,Eric Cole,54.27
2023,Patrick Rodgers,54.05
2023,Harry Hall,54.0
2023,Wesley Bryan,53.96
2023,Harry Higgs,53.87
2023,Trevor Cone,53.63
2023,Tyson Alexander,53.3
2023,Adam Scott,53.27
2023,Rory McIlroy,53.25
2023,Sahith Theegala,52.85
2023,Scott Harrington,52.74
2023,Stewart Cink,52.7
2023,Michael Gligic,52.61
2023,S.Y. Noh,52.59
2023,Kevin Tway,52.59
2023,Jimmy Walker,52.31
2023,Byeong Hun An,52.17
2023,Sung Kang,52.11
2023,Joseph Bramlett,51.86
2023,Peter Malnati,51.63
2023,Kurt Kitayama,51.46
2023,Trevor Werbylo,51.44
2023,Callum Tarren,50.69
2023,Ben Taylor,50.44
2023,Nicolai Hojgaard,50.16
2023,Ryan Brehm,48.96
2023,Trey Mullinax,48.89
2023,Nick Watney,48.54
2023,Kyle Westmoreland,47.59
2023,Brandon Matthews,47.38
2023,Dylan Frittelli,46.99
