year,player_name,sg_total
2015,Derek Ernst,-0.531
2015,Brice Garnett,-0.532
2015,Andres Gonzales,-0.537
2015,Ben Crane,-0.558
2015,Scott Stallings,-0.558
2015,Tyrone Van Aswegen,-0.58
2015,Sung Joon Park,-0.588
2015,Ernie Els,-0.6
2015,Ángel Cabrera,-0.604
2015,Greg Chalmers,-0.605
2015,Gonzalo Fernandez-Castaño,-0.646
2015,Nicholas Thompson,-0.712
2015,Jonathan Randolph,-0.718
2015,Max Homa,-0.729
2015,Padraig Harrington,-0.756
2015,Tim Wilkinson,-0.847
2015,Byron Smith,-0.873
2015,Robert Garrigus,-0.887
2015,Andrew Putnam,-0.905
2015,Charlie Beljan,-0.933
2015,Eric Axley,-0.952
2015,Matt Every,-0.968
2015,Robert Allenby,-0.97
2015,Andrew Svoboda,-1.067
2015,Bill Lunde,-1.244
2015,Oscar Fraustro,-1.316
2015,Jim Renner,-1.449
2015,Heath Slocum,-1.564
2015,Roger Sloan,-1.605
