year,player_name,money_earned
2007,Steve Marino,1179165
2007,Bart Bryant,1167874
2007,Rocco Mediate,1166294
2007,Bernhard Langer,1153603
2007,Charlie Wi,1145975
2007,Will MacKenzie,1116507
2007,Brian Gay,1114571
2007,D.J. Trahan,1106374
2007,Jason Gore,1105985
2007,J.J. Henry,1088660
2007,Jesper Parnevik,1075216
2007,Charles Warren,1068440
2007,Tim Petrovic,1052447
2007,Retief Goosen,1044386
2007,Brian Bateman,1022763
2007,Michael Allen,1016952
2007,Davis Love III,1016489
2007,Stephen Leaney,1015200
2007,Johnson Wagner,1013024
2007,Jeff Overton,1009630
2007,Briny Baird,985453
2007,José María Olazábal,979249
2007,Mark Hensby,969731
2007,Mathew Goggin,969488
2007,Bill Haas,967443
2007,Shigeki Maruyama,951288
2007,Tim Herron,951200
2007,Chris DiMarco,950414
2007,Shaun Micheel,948195
2007,Tom Pernice Jr.,927408
2007,Tommy Armour III,919134
2007,Steve Elkington,911875
2007,Cameron Beckman,902258
2007,Cliff Kresge,901549
2007,J.P. Hayes,890815
2007,Matt Kuchar,886146
2007,Tom Lehman,880824
2007,Bob Estes,878051
2007,J.B. Holmes,874216
2007,Rich Beem,868658
2007,Alex Cejka,868303
2007,Ryan Armour,862979
2007,Kevin Na,856669
2007,Jeff Maggert,845585
2007,Kevin Stadler,810876
2007,Mathias Grönberg,785180
2007,Ben Curtis,772321
2007,Ted Purdy,758734
2007,Craig Kanada,743305
2007,Joe Durant,723599
2007,Brett Quigley,717411
2007,Harrison Frazar,698534
2007,Robert Gamez,693464
2007,Chris Stroud,673106
2007,Kent Jones,651108
2007,John Merrick,649438
2007,Bob Heintz,649342
2007,Parker McLachlin,627582
2007,Doug LaBelle II,604633
2007,Frank Lickliter II,584084
2007,Jason Dufner,574992
2007,Steve Allan,568059
2007,Jason Bohn,527512
2007,Jeff Gove,526644
2007,Ryan Palmer,524988
2007,Marco Dawson,521432
2007,Andrew Buckle,513630
2007,Gavin Coles,511353
2007,Steve Lowery,502622
2007,Daisuke Maruyama,499206
2007,Billy Andrade,499197
2007,Corey Pavin,498252
2007,Tripp Isenhour,471980
2007,Anders Hansen,461216
2007,Bob Tway,456767
2007,Brendon de Jonge,447172
2007,Eric Axley,440911
2007,Greg Owen,426601
2007,Michael Putnam,422359
2007,Dicky Pride,415792
2007,Lee Janzen,409189
2007,Chris Riley,403199
2007,Michael Sim,399900
2007,Glen Day,397491
2007,Jarrod Lyle,390303
2007,Richard Johnson,377951
2007,Duffy Waldorf,359018
2007,Chris Couch,355386
2007,Tag Ridings,351590
2007,Chris Tidland,339482
2007,Rich Barcelo,334244
2007,Craig Bowden,333970
2007,David Branshaw,323407
2007,Kirk Triplett,316034
2007,Joey Sindelar,310717
2007,Olin Browne,304605
2007,Dudley Hart,299249
2007,Lee Westwood,288280
2007,Paul Stankowski,282389
2007,Greg Kraft,278590
2007,Ben Crane,278252
2007,Kyle Reifers,276369
2007,Jeff Sluman,273192
2007,D.J. Brigman,268205
2007,Paul Gow,264149
2007,Bryce Molder,257593
2007,Craig Lile,255659
2007,Scott Gutschewski,252179
2007,John Daly,248501
2007,Bob May,244970
2007,Garrett Willis,233569
2007,Neal Lancaster,229053
2007,Darron Stiles,215379
2007,David Howell,213583
2007,Jeff Brehaut,202389
2007,Tom Byrum,201508
2007,Tom Johnson,190926
2007,Dan Forsman,185522
2007,Vance Veazey,185208
2007,Jay Delsing,181809
2007,B.J. Staten,175505
2007,Paul Azinger,174069
2007,John Huston,170570
2007,Jason Schultz,163244
2007,Mark Brooks,162839
2007,Craig Barlow,154214
2007,Steve Wheatcroft,153246
2007,Arjun Atwal,135015
2007,Michael Boyd,126839
2007,Nick Flanagan,122029
2007,John Cook,119756
2007,Skip Kendall,116346
2007,Todd Hamilton,109776
2007,Matt Hendrix,108269
2007,Carlos Franco,108021
2007,Darren Clarke,107981
2007,Larry Mize,105740
2007,Brent Geiberger,91750
2007,Bubba Dickerson,87430
2007,Brad Faxon,84645
2007,Phil Tataurangi,77102
2007,Grant Waite,75347
2007,David Duval,71945
2007,Omar Uresti,64350
2007,Tom Watson,64350
2007,Jerry Smith,63335
2007,Jim Rutledge,62242
2007,Jaco Van Zyl,53763
2007,Chris Smith,50381
2007,Sandy Lyle,47494
2007,Fred Couples,43085
2007,Mark O'Meara,42914
2007,Wes Short Jr.,42119
2007,Shane Bertsch,39760
2007,Jim Gallagher Jr.,38635
2007,Kris Cox,36729
2007,Steve Jones,34922
2007,Michael Bradley,31889
2007,Russ Cochran,31275
2007,Danny Ellis,28771
2007,Jim McGovern,27333
2007,Notah Begay III,19245
2007,Craig Stadler,18560
2007,Spike McRoy,18280
2007,Bob Burns,18153
2007,Robert Damron,18060
2007,Ben Crenshaw,16530
2007,Fuzzy Zoeller,15950
2007,J.L. Lewis,12915
2007,Loren Roberts,12660
2007,Blaine McCallister,11330
2007,David Berganio Jr.,11025
2007,Brandt Jobe,11016
2007,Paul Sheehan,10143
2007,Willie Wood,8700
2007,Scott Gump,7805
2007,Guy Boros,7269
