year,player_name,driving_distance
2010,Jeev Milkha Singh,287.3
2010,Chris Stroud,287.2
2010,Pat Perez,287.1
2010,Steve Wheatcroft,287.1
2010,Geoff Ogilvy,287.0
2010,Brendon de Jonge,286.9
2010,David Duval,286.9
2010,Matt Kuchar,286.9
2010,Brian Stuard,286.9
2010,Ian Poulter,286.8
2010,Kris Blanks,286.4
2010,Trevor Immelman,286.4
2010,Steve Lowery,286.2
2010,James Nitties,286.2
2010,Joe Ogilvie,285.9
2010,Cameron Beckman,285.7
2010,Joe Durant,285.6
2010,Ricky Barnes,285.5
2010,Webb Simpson,285.4
2010,Chad Campbell,285.1
2010,Jay Williamson,285.1
2010,Aron Price,284.6
2010,Vaughn Taylor,284.4
2010,Vance Veazey,284.3
2010,Billy Mayfair,284.0
2010,Bob Estes,283.9
2010,Rod Pampling,283.5
2010,Michael Sim,283.3
2010,Cliff Kresge,283.2
2010,Shaun Micheel,283.2
2010,Brett Quigley,283.2
2010,K.J. Choi,283.1
2010,Freddie Jacobson,283.1
2010,D.A. Points,283.0
2010,Steve Stricker,282.9
2010,Johnson Wagner,282.4
2010,Ben Crane,282.3
2010,Carl Pettersson,282.1
2010,Stephen Ames,282.0
2010,Briny Baird,282.0
2010,Jason Dufner,281.9
2010,Justin Bolli,281.8
2010,Dean Wilson,281.6
2010,Michael Bradley,281.5
2010,Michael Connell,281.3
2010,David Toms,281.3
2010,Charlie Wi,281.2
2010,Woody Austin,281.1
2010,Mark Calcavecchia,281.0
2010,J.P. Hayes,281.0
2010,Spencer Levin,280.6
2010,Mark Wilson,280.6
2010,John Mallinger,280.4
2010,Garrett Willis,280.2
2010,Tom Pernice Jr.,280.0
2010,Jason Bohn,279.8
2010,Zach Johnson,279.7
2010,Nathan Green,279.5
2010,Skip Kendall,279.5
2010,Jeff Maggert,279.1
2010,Chris DiMarco,279.0
2010,Jerry Kelly,279.0
2010,Jerod Turner,279.0
2010,Brian Davis,278.9
2010,Heath Slocum,278.9
2010,Ryuji Imada,278.7
2010,Tim Petrovic,278.7
2010,Kevin Na,278.6
2010,Scott Verplank,278.6
2010,Chris Riley,278.3
2010,Rocco Mediate,278.1
2010,Bryce Molder,278.0
2010,Justin Leonard,277.8
2010,Alex Cejka,277.4
2010,Steve Flesch,277.4
2010,Richard Johnson,277.3
2010,Brandt Snedeker,277.1
2010,Luke Donald,277.0
2010,Kevin Johnson,276.5
2010,Jim Furyk,276.0
2010,Chad Collins,275.8
2010,Brent Delahoussaye,275.6
2010,Greg Chalmers,275.5
2010,Ben Curtis,275.5
2010,Mike Weir,273.9
2010,Paul Goydos,273.6
2010,Jeff Quinney,273.3
2010,Greg Kraft,273.2
2010,Tim Clark,272.2
2010,Omar Uresti,272.0
2010,Brad Faxon,271.4
2010,Craig Bowden,270.0
2010,Brian Gay,266.4
