year,player_name,sg_approach
2022,Patrick Rodgers,0.091
2022,Hayden Buckley,0.086
2022,Hank Lebioda,0.085
2022,Si Woo Kim,0.072
2022,Justin Rose,0.065
2022,Charles Howell III,0.064
2022,Adam Long,0.062
2022,Sam Ryder,0.062
2022,Greyson Sigg,0.056
2022,Kevin Streelman,0.054
2022,Chad Ramey,0.053
2022,Troy Merritt,0.046
2022,Emiliano Grillo,0.043
2022,Kramer Hickok,0.041
2022,Andrew Putnam,0.032
2022,Abraham Ancer,0.026
2022,Jason Kokrak,0.026
2022,Keith Mitchell,0.024
2022,Trey Mullinax,0.021
2022,Brian Stuard,0.021
2022,J.T. Poston,0.018
2022,Camilo Villegas,0.017
2022,Nick Taylor,0.015
2022,James Hahn,0.013
2022,Seamus Power,0.013
2022,Alex Noren,0.002
2022,Jonathan Byrd,-0.003
2022,Chesson Hadley,-0.003
2022,Maverick McNealy,-0.004
2022,Dylan Frittelli,-0.007
2022,K.H. Lee,-0.009
2022,Stewart Cink,-0.013
2022,Brandon Wu,-0.019
2022,Peter Malnati,-0.023
2022,Matt Kuchar,-0.035
2022,Robert Streb,-0.042
2022,Ryan Palmer,-0.056
2022,Denny McCarthy,-0.059
2022,Brooks Koepka,-0.064
2022,Brendon Todd,-0.065
2022,Billy Horschel,-0.067
2022,Cameron Percy,-0.078
2022,Brandt Snedeker,-0.081
2022,Jason Dufner,-0.085
2022,Danny Lee,-0.085
2022,Michael Gligic,-0.087
2022,David Skinns,-0.09
2022,Charley Hoffman,-0.107
2022,Matt Wallace,-0.109
2022,Michael Thompson,-0.133
2022,Nick Hardy,-0.134
2022,Jason Day,-0.137
2022,Carlos Ortiz,-0.141
2022,Francesco Molinari,-0.142
2022,Garrick Higgo,-0.155
2022,Zach Johnson,-0.159
2022,Rickie Fowler,-0.161
2022,Kevin Kisner,-0.171
2022,Cameron Champ,-0.178
2022,Anirban Lahiri,-0.18
2022,Jared Wolfe,-0.189
2022,Taylor Moore,-0.196
2022,Dylan Wu,-0.204
2022,Mackenzie Hughes,-0.206
2022,Scott Piercy,-0.217
2022,Ian Poulter,-0.217
2022,Max McGreevy,-0.225
2022,Dawie van der Walt,-0.24
2022,Roger Sloan,-0.241
2022,Paul Barjon,-0.245
2022,Sepp Straka,-0.247
2022,Jim Herman,-0.259
2022,Brice Garnett,-0.266
2022,Austin Cook,-0.272
2022,Bo Hoag,-0.306
2022,Patrick Reed,-0.317
2022,Branden Grace,-0.318
2022,Kelly Kraft,-0.323
2022,Rory Sabbatini,-0.337
2022,Wyndham Clark,-0.375
2022,Kiradech Aphibarnrat,-0.409
2022,Joshua Creel,-0.409
2022,Danny Willett,-0.458
2022,Vince Whaley,-0.466
2022,Brett Drewitt,-0.482
2022,Sung Kang,-0.488
2022,Curtis Thompson,-0.505
2022,Bill Haas,-0.513
2022,Richy Werenski,-0.513
2022,Seth Reeves,-0.533
2022,Brandon Hagy,-0.539
2022,Jim Knous,-0.555
2022,Kevin Chappell,-0.59
2022,Harry Higgs,-0.6
2022,Matthew Wolff,-0.632
2022,Kevin Tway,-0.654
2022,Beau Hossler,-0.666
2022,Martin Trainer,-0.938
2022,Lucas Herbert,-0.979
2022,Jonas Blixt,-1.352
