year,player_name,driving_distance
2019,Nate Lashley,289.6
2019,Kevin Na,289.6
2019,Matt Kuchar,289.5
2019,Jonas Blixt,289.4
2019,Curtis Luck,289.4
2019,Rory Sabbatini,289.4
2019,Ryan Blaum,289.2
2019,Russell Knox,289.2
2019,Kyle Stanley,288.9
2019,J.J. Henry,288.8
2019,Francesco Molinari,288.7
2019,Robert Streb,288.7
2019,Scott Brown,288.6
2019,Webb Simpson,288.6
2019,Brian Harman,288.4
2019,Michael Thompson,288.4
2019,Jim Herman,288.3
2019,Tyler Duncan,288.2
2019,Matt Fitzpatrick,287.9
2019,Russell Henley,287.7
2019,Zach Johnson,287.5
2019,Roberto Díaz,287.4
2019,Brice Garnett,287.4
2019,Ben Silverman,287.2
2019,Brandt Snedeker,287.2
2019,Chez Reavie,287.0
2019,Andrew Landry,286.8
2019,Kevin Kisner,286.4
2019,Rod Pampling,286.4
2019,Aaron Baddeley,286.3
2019,K.H. Lee,286.2
2019,Pat Perez,286.1
2019,Graeme McDowell,285.9
2019,Freddie Jacobson,285.3
2019,C.T. Pan,285.0
2019,Ernie Els,284.7
2019,Whee Kim,284.3
2019,Kyle Jones,284.0
2019,Roberto Castro,283.8
2019,Johnson Wagner,283.4
2019,Brady Schnell,283.3
2019,Vaughn Taylor,282.9
2019,Henrik Stenson,282.7
2019,Satoshi Kodaira,282.3
2019,Ryan Moore,282.2
2019,Jonathan Byrd,281.6
2019,Andrew Putnam,281.5
2019,Ted Potter Jr.,281.4
2019,David Hearn,279.3
2019,Michael Kim,279.3
2019,Alex Cejka,278.0
2019,Ryan Armour,277.9
2019,Brian Stuard,276.6
2019,Jim Furyk,275.0
2019,Brian Gay,274.9
2019,Scott Langley,271.3
