year,player_name,driving_distance
2020,Hank Lebioda,294.7
2020,Bronson Burgoon,294.6
2020,Anirban Lahiri,294.4
2020,Bill Haas,294.3
2020,Adam Hadwin,294.0
2020,Josh Teater,294.0
2020,Kevin Streelman,293.9
2020,Austin Cook,293.8
2020,Denny McCarthy,293.8
2020,Xinjun Zhang,293.8
2020,Rafa Cabrera Bello,293.7
2020,James Hahn,293.7
2020,Robert Streb,293.7
2020,Michael Gellerman,293.5
2020,Mark Anderson,293.1
2020,Brian Harman,293.0
2020,Kramer Hickok,292.8
2020,Matt Every,292.3
2020,Henrik Norlander,292.1
2020,Adam Long,292.0
2020,Troy Merritt,291.8
2020,Bo Van Pelt,291.7
2020,Roger Sloan,291.5
2020,Dylan Frittelli,291.3
2020,Chase Seiffert,291.3
2020,Brice Garnett,290.6
2020,Bud Cauley,290.5
2020,Wes Roach,290.5
2020,Tom Hoge,290.4
2020,Pat Perez,290.3
2020,J.T. Poston,290.2
2020,Ted Potter Jr.,290.2
2020,Russell Henley,290.1
2020,Mark Hubbard,290.1
2020,Ryan Moore,289.9
2020,Andrew Landry,289.7
2020,Chris Baker,289.5
2020,Fabián Gómez,289.2
2020,Kevin Kisner,289.2
2020,Scott Brown,288.5
2020,Brian Gay,288.5
2020,Brandt Snedeker,288.5
2020,Michael Thompson,288.4
2020,Peter Malnati,287.6
2020,Nate Lashley,287.0
2020,C.T. Pan,287.0
2020,Chris Stroud,287.0
2020,Kevin Na,286.9
2020,Ian Poulter,286.8
2020,Arjun Atwal,286.5
2020,Tyler Duncan,286.3
2020,Jason Dufner,286.2
2020,Zach Johnson,285.9
2020,Jim Herman,285.6
2020,Kyle Stanley,285.1
2020,Aaron Baddeley,284.9
2020,Tim Wilkinson,284.7
2020,Chez Reavie,284.4
2020,Rob Oppenheim,284.2
2020,Ryan Armour,284.1
2020,Graeme McDowell,283.9
2020,Rory Sabbatini,283.9
2020,Ben Martin,283.6
2020,Matt Kuchar,282.9
2020,Brendon Todd,282.7
2020,David Hearn,281.8
2020,Vaughn Taylor,281.6
2020,Brian Stuard,281.5
2020,Zac Blair,280.9
2020,Jim Furyk,280.2
2020,Andrew Putnam,277.9
