year,player_name,money_earned
2009,David Duval,623824
2009,Tim Herron,619843
2009,Joe Ogilvie,613700
2009,Todd Hamilton,605225
2009,Matt Jones,593313
2009,Chris DiMarco,584075
2009,Carl Pettersson,564605
2009,Stuart Appleby,562837
2009,Matt Weibring,542066
2009,Brendon de Jonge,536696
2009,Tom Pernice Jr.,536598
2009,Spencer Levin,531240
2009,Tom Lehman,515450
2009,Tommy Armour III,503306
2009,Aron Price,487454
2009,Rocco Mediate,484757
2009,Chez Reavie,477766
2009,Charles Warren,475726
2009,Corey Pavin,474526
2009,Cliff Kresge,464401
2009,Ryan Palmer,454510
2009,Glen Day,445720
2009,Dean Wilson,442600
2009,Johnson Wagner,434571
2009,Leif Olson,412966
2009,Jason Gore,408811
2009,Trevor Immelman,395244
2009,Billy Mayfair,392068
2009,Ken Duke,382826
2009,Casey Wittenberg,376076
2009,David Mathis,364959
2009,Tag Ridings,363597
2009,Mathias Grönberg,354163
2009,Brad Adamonis,333971
2009,Peter Lonard,333825
2009,Steve Lowery,329114
2009,Jonathan Kaye,327408
2009,Bart Bryant,326590
2009,Scott Sterling,318597
2009,Bob Heintz,312699
2009,Kris Blanks,307130
2009,Kent Jones,301879
2009,J.P. Hayes,300102
2009,Tim Wilkinson,297008
2009,Patrick Sheehan,283119
2009,Jarrod Lyle,275195
2009,Parker McLachlin,275033
2009,Brandt Jobe,265841
2009,Aaron Watkins,263969
2009,Mark Brooks,263074
2009,Shaun Micheel,257590
2009,Shigeki Maruyama,256331
2009,Joe Durant,250720
2009,Steve Elkington,243404
2009,Jay Williamson,240574
2009,José María Olazábal,239629
2009,Brendon Todd,203841
2009,Dicky Pride,202580
2009,Darron Stiles,199385
2009,Brian Vranesh,198567
2009,Marc Turnesa,197069
2009,Frank Lickliter II,183419
2009,Scott Gutschewski,183375
2009,Colt Knost,180754
2009,Omar Uresti,166649
2009,Garrett Willis,164905
2009,Dudley Hart,158399
2009,Greg Kraft,156686
2009,Kirk Triplett,155480
2009,John Huston,135476
2009,Michael Sim,130188
2009,Peter Tomasulo,128706
2009,Tommy Gainey,128347
2009,Derek Fathauer,125305
2009,Gary Woodland,121031
2009,David Berganio Jr.,115517
2009,Paul Stankowski,90445
2009,Wil Collins,84569
2009,Eric Axley,83152
2009,Arjun Atwal,76676
2009,Guy Boros,74440
2009,Ronnie Black,72478
2009,Chris Smith,71425
2009,Sandy Lyle,71400
2009,Neal Lancaster,69774
2009,John Daly,68815
2009,Rick Price,66689
2009,Skip Kendall,62700
2009,Carlos Franco,60261
2009,Jesper Parnevik,58712
2009,James Oh,57271
2009,Brad Faxon,57213
2009,Chris Couch,56665
2009,Notah Begay III,54645
2009,Bob Tway,54358
2009,Loren Roberts,51257
2009,Jeff Sluman,50400
2009,Jay Delsing,49860
2009,Len Mattiace,49743
2009,Arron Oberholser,48017
2009,Larry Mize,46575
2009,David Peoples,45122
2009,Brian Bateman,43611
2009,Fred Funk,36926
2009,Matthew Borchert,34324
2009,Mark Hensby,32250
2009,Scott Hoch,31657
2009,Robert Damron,31150
2009,Troy Kelly,25828
2009,Tyler Aldridge,24370
2009,Marco Dawson,22570
2009,Stephen Leaney,21993
2009,Billy Andrade,19654
2009,Olin Browne,17712
2009,Mark O'Meara,15547
2009,José Coceres,14036
2009,Tom Byrum,13872
2009,Steve Allan,13671
2009,David Gossett,11480
2009,Craig Barlow,11271
2009,Greg Norman,11229
2009,Paul Azinger,10800
2009,Ernie Gonzalez,10788
2009,Spike McRoy,10500
2009,Tom Scherrer,9364
2009,Robin Freeman,6930
2009,Grant Waite,6756
2009,Steve Pate,6030
2009,J.L. Lewis,5820
