year,player_name,sg_total
2011,Cameron Tringale,0.239
2011,Ian Poulter,0.238
2011,Ricky Barnes,0.224
2011,David Hearn,0.222
2011,Graeme McDowell,0.197
2011,Jeff Overton,0.196
2011,Ben Curtis,0.19
2011,Ángel Cabrera,0.172
2011,D.J. Trahan,0.169
2011,William McGirt,0.162
2011,Ernie Els,0.16
2011,Kris Blanks,0.152
2011,Robert Garrigus,0.139
2011,Tim Herron,0.122
2011,David Mathis,0.095
2011,Camilo Villegas,0.091
2011,Josh Teater,0.085
2011,Vaughn Taylor,0.077
2011,Bill Lunde,0.06
2011,Scott Stallings,0.059
2011,Chris Stroud,0.057
2011,Johnson Wagner,0.057
2011,Marc Leishman,0.026
2011,George McNeill,-0.002
2011,Brendan Steele,-0.006
2011,Paul Stankowski,-0.02
2011,Chris DiMarco,-0.021
2011,Heath Slocum,-0.036
2011,Michael Thompson,-0.052
2011,Anthony Kim,-0.071
2011,Matt McQuillan,-0.084
2011,Michael Bradley,-0.086
2011,Sean O'Hair,-0.089
2011,Chris Riley,-0.091
2011,Justin Leonard,-0.099
2011,Jim Renner,-0.111
2011,Ryuji Imada,-0.117
2011,Tim Petrovic,-0.119
2011,Ryan Palmer,-0.125
2011,Alex Cejka,-0.138
2011,Jason Bohn,-0.144
2011,Troy Matteson,-0.162
2011,Michael Putnam,-0.162
2011,Jhonattan Vegas,-0.172
2011,Kent Jones,-0.177
2011,Jim Herman,-0.18
2011,Sung Kang,-0.184
2011,Billy Horschel,-0.192
2011,James Driscoll,-0.209
2011,Kevin Stadler,-0.218
2011,Dean Wilson,-0.22
2011,Joe Durant,-0.233
2011,Tag Ridings,-0.237
2011,Steve Flesch,-0.255
2011,Stephen Ames,-0.262
2011,Harrison Frazar,-0.266
2011,Steven Bowditch,-0.267
2011,Ben Martin,-0.275
2011,Garrett Willis,-0.278
2011,Boo Weekley,-0.282
2011,Joe Ogilvie,-0.306
2011,Kevin Chappell,-0.314
2011,Steve Elkington,-0.34
2011,Scott McCarron,-0.347
2011,Marc Turnesa,-0.365
2011,Alexandre Rocha,-0.375
2011,Matt Jones,-0.377
2011,Nathan Green,-0.394
2011,Arjun Atwal,-0.409
2011,Michael Connell,-0.425
2011,Lee Janzen,-0.443
2011,Joseph Bramlett,-0.47
2011,Roland Thatcher,-0.491
2011,J.P. Hayes,-0.528
2011,Tom Gillis,-0.573
2011,Shaun Micheel,-0.575
2011,Paul Goydos,-0.594
2011,Fabián Gómez,-0.602
2011,Andres Gonzales,-0.652
2011,Cameron Beckman,-0.653
2011,Stuart Appleby,-0.663
2011,Scott Gutschewski,-0.667
2011,Colt Knost,-0.667
2011,Matt Bettencourt,-0.766
2011,David Duval,-0.801
2011,Jarrod Lyle,-0.82
2011,Bio Kim,-0.854
2011,Nate Smith,-0.883
2011,Bobby Gates,-0.898
2011,Kevin Kisner,-0.906
2011,Alex Prugh,-0.958
2011,Will Strickler,-1.0
2011,Troy Merritt,-1.031
2011,Richard Johnson,-1.044
2011,Zack Miller,-1.051
2011,D.J. Brigman,-1.053
2011,Rich Beem,-1.281
2011,Martin Piller,-1.351
2011,Derek Lamely,-1.383
2011,Justin Hicks,-1.416
2011,Rocco Mediate,-1.522
2011,Daniel Summerhays,-1.581
