year,player_name,sg_around_green
2011,Bubba Watson,-0.317
2011,Scott Piercy,-0.337
2011,Chez Reavie,-0.346
2011,Boo Weekley,-0.357
2011,Will Strickler,-0.38
2011,Bobby Gates,-0.396
2011,Marc Turnesa,-0.416
2011,Robert Garrigus,-0.419
2011,Roland Thatcher,-0.419
2011,Ben Martin,-0.453
2011,Alex Prugh,-0.47
2011,Justin Hicks,-0.472
2011,Scott Stallings,-0.475
2011,Martin Piller,-0.623
2011,Ángel Cabrera,-0.679
