year,player_name,money_earned
2008,Richard Johnson,884367
2008,Brett Quigley,878216
2008,Nick Watney,878173
2008,Ángel Cabrera,868182
2008,Jason Bohn,866786
2008,Brad Adamonis,862413
2008,Martin Laird,852752
2008,Shane Bertsch,841248
2008,Bob Estes,829395
2008,Patrick Sheehan,805897
2008,Joe Durant,802568
2008,Charles Warren,800694
2008,David Toms,799114
2008,Bob Tway,785641
2008,Mark Calcavecchia,784810
2008,Jason Gore,779664
2008,Matt Jones,775899
2008,Jason Day,767393
2008,Jay Williamson,758862
2008,Robert Garrigus,756732
2008,Steve Allan,743970
2008,Rich Beem,730001
2008,James Driscoll,708549
2008,Tom Lehman,676651
2008,Jesper Parnevik,635819
2008,Scott Sterling,624822
2008,Kevin Stadler,598945
2008,Chris DiMarco,590744
2008,Tag Ridings,568494
2008,Tommy Gainey,562205
2008,Frank Lickliter II,548113
2008,Todd Hamilton,537958
2008,Greg Norman,509618
2008,Lee Janzen,500155
2008,John Huston,496876
2008,Jon Mills,489510
2008,Chris Stroud,482405
2008,Mark Hensby,480483
2008,Y.E. Yang,461726
2008,Justin Bolli,458022
2008,Gavin Coles,455003
2008,Arron Oberholser,454881
2008,Roland Thatcher,445212
2008,Jeff Maggert,444484
2008,Harrison Frazar,444059
2008,Marco Dawson,439964
2008,Glen Day,435263
2008,Chris Riley,388850
2008,Brett Rumford,386419
2008,Brenden Pappas,384072
2008,Nick Flanagan,379036
2008,Carlos Franco,378769
2008,Craig Kanada,363597
2008,Ryan Armour,354508
2008,Omar Uresti,346285
2008,Chad Collins,339959
2008,Doug LaBelle II,338132
2008,J.P. Hayes,312152
2008,Kent Jones,304432
2008,Bob Heintz,301015
2008,Brandt Jobe,293214
2008,Jeff Gove,290410
2008,John Riegger,289501
2008,Kenneth Ferrie,288772
2008,Tom Scherrer,288391
2008,Jason Dufner,284138
2008,Jimmy Walker,282249
2008,Brad Elder,270365
2008,Michael Sim,269864
2008,Bob Sowards,263327
2008,Fred Funk,257283
2008,Robert Gamez,249944
2008,Ted Purdy,248207
2008,Mathias Grönberg,245281
2008,Billy Andrade,243490
2008,José Coceres,240393
2008,Brian Bateman,227470
2008,Jin Park,227102
2008,Todd Demsey,217417
2008,Larry Mize,190804
2008,Dicky Pride,182890
2008,Garrett Willis,176815
2008,Andrew Buckle,170264
2008,Dan Forsman,169106
2008,Olin Browne,167029
2008,Brent Geiberger,165600
2008,Alejandro Cañizares,162115
2008,Shigeki Maruyama,160175
2008,Stephen Leaney,157963
2008,Shaun Micheel,157828
2008,Paul Stankowski,156077
2008,Kyle Thompson,154447
2008,Bernhard Langer,147250
2008,Michael Bradley,138454
2008,Jim McGovern,136088
2008,David Lutterus,129886
2008,Craig Barlow,129732
2008,Brett Wetterich,121675
2008,Paul Claxton,116678
2008,David Duval,114974
2008,Bob May,114085
2008,Jason Allred,100596
2008,Mark Brooks,99582
2008,Daisuke Maruyama,98596
2008,Robert Damron,94612
2008,Tom Byrum,87782
2008,Craig Parry,86311
2008,Neal Lancaster,70138
2008,Cody Freeman,68673
2008,Ian Leggatt,62481
2008,José María Olazábal,60200
2008,Ron Whittaker,59977
2008,John Daly,56017
2008,Jay Delsing,48000
2008,Paul Azinger,42590
2008,Jonathan Kaye,41375
2008,Travis Perkins,36583
2008,Len Mattiace,35333
2008,Joey Sindelar,34351
2008,J.L. Lewis,34003
2008,Kirk Triplett,32794
2008,Guy Boros,31565
2008,Notah Begay III,27872
2008,John Morse,25705
2008,Sandy Lyle,24750
2008,David Frost,23554
2008,Chris Smith,22775
2008,Spike McRoy,15641
2008,Grant Waite,12540
2008,Ronnie Black,12295
2008,Andrew Magee,12238
2008,Nick Price,11900
2008,Gabriel Hjertstedt,11495
2008,Fulton Allem,11468
2008,Scott Hoch,11385
2008,Mark O'Meara,10920
2008,Skip Kendall,7910
2008,Jim Gallagher Jr.,7520
2008,Duffy Waldorf,7350
2008,Bob Burns,6650
2008,Dennis Paulson,6420
2008,Ted Schulz,6420
2008,Rick Fehr,5940
