year,player_name,sg_around_green
2020,Ryan Moore,-0.136
2020,Denny McCarthy,-0.137
2020,Marc Leishman,-0.143
2020,Jhonattan Vegas,-0.146
2020,Harry Higgs,-0.148
2020,Ted Potter Jr.,-0.148
2020,Robby Shelton,-0.153
2020,Vaughn Taylor,-0.155
2020,Kevin Chappell,-0.158
2020,Matthew NeSmith,-0.158
2020,Mark Anderson,-0.171
2020,Corey Conners,-0.175
2020,Joaquin Niemann,-0.188
2020,Danny Willett,-0.188
2020,Ben Taylor,-0.192
2020,Chesson Hadley,-0.195
2020,Tyler Duncan,-0.202
2020,Tyler McCumber,-0.203
2020,Henrik Norlander,-0.204
2020,Bubba Watson,-0.209
2020,Gary Woodland,-0.21
2020,J.J. Spaun,-0.214
2020,Andrew Landry,-0.215
2020,Jason Kokrak,-0.227
2020,Dominic Bozzelli,-0.23
2020,Sung Kang,-0.231
2020,Chase Seiffert,-0.233
2020,Troy Merritt,-0.238
2020,Viktor Hovland,-0.243
2020,Robert Streb,-0.244
2020,Andrew Putnam,-0.246
2020,Max Homa,-0.248
2020,Martin Trainer,-0.253
2020,Ben Martin,-0.259
2020,Vince Whaley,-0.259
2020,Cameron Percy,-0.264
2020,Louis Oosthuizen,-0.268
2020,Lucas Glover,-0.286
2020,Sepp Straka,-0.288
2020,Ryan Brehm,-0.293
2020,Cameron Champ,-0.293
2020,Danny Lee,-0.296
2020,Rafa Cabrera Bello,-0.328
2020,Doc Redman,-0.332
2020,Matthew Wolff,-0.337
2020,Scott Piercy,-0.355
2020,Paul Casey,-0.363
2020,Sam Burns,-0.394
2020,Matt Every,-0.395
2020,Michael Gellerman,-0.403
2020,Nelson Ledesma,-0.424
2020,Jim Herman,-0.431
2020,Keith Mitchell,-0.459
2020,Kris Ventura,-0.665
