year,player_name,driving_distance
2025,Max McGreevy,298.2
2025,Kaito Onishi,298.2
2025,Shane Lowry,298.1
2025,Sepp Straka,297.9
2025,Eric Cole,297.7
2025,Chris Kirk,297.7
2025,Ryo Hisatsune,297.5
2025,Si Woo Kim,297.4
2025,Chandler Phillips,297.2
2025,Sungjae Im,296.9
2025,Ben Martin,296.7
2025,Tom Hoge,296.3
2025,Rikuya Hoshino,296.0
2025,Ryan Palmer,296.0
2025,Sami Valimaki,295.9
2025,Mason Andersen,295.8
2025,Adam Svensson,295.7
2025,J.T. Poston,295.6
2025,Denny McCarthy,295.3
2025,Ben Kohles,295.2
2025,Henrik Norlander,295.2
2025,Greyson Sigg,295.2
2025,Nick Taylor,295.2
2025,Carson Young,294.8
2025,Nico Echavarria,294.7
2025,Brian Harman,294.6
2025,David Lipsky,293.6
2025,Lucas Glover,292.3
2025,Takumi Kanaya,292.1
2025,Brice Garnett,291.2
2025,John Pak,290.4
2025,Christiaan Bezuidenhout,290.0
2025,Camilo Villegas,290.0
2025,Aaron Rai,289.6
2025,Russell Henley,289.1
2025,Zac Blair,287.1
2025,Matteo Manassero,286.0
2025,Zach Johnson,285.6
2025,Brandt Snedeker,284.2
2025,Matt Kuchar,282.2
2025,Paul Peterson,281.7
2025,Andrew Putnam,280.5
2025,Brian Campbell,278.4
