year,player_name,sg_around_green
2021,Billy Horschel,-0.078
2021,Sungjae Im,-0.079
2021,Chase Seiffert,-0.079
2021,Ryan Palmer,-0.081
2021,Matthew NeSmith,-0.083
2021,Bryson DeChambeau,-0.085
2021,Russell Knox,-0.086
2021,Jhonattan Vegas,-0.087
2021,Nick Watney,-0.09
2021,Justin Rose,-0.091
2021,Marc Leishman,-0.092
2021,Ted Potter Jr.,-0.092
2021,Phil Mickelson,-0.107
2021,Austin Cook,-0.116
2021,Charley Hoffman,-0.123
2021,Cameron Percy,-0.123
2021,Max Homa,-0.124
2021,Andrew Landry,-0.13
2021,Ben Martin,-0.136
2021,Sepp Straka,-0.142
2021,D.J. Trahan,-0.143
2021,Rhein Gibson,-0.145
2021,Brice Garnett,-0.159
2021,Henrik Norlander,-0.165
2021,Adam Schenk,-0.166
2021,Tom Lewis,-0.169
2021,Adam Long,-0.169
2021,Cam Davis,-0.172
2021,Corey Conners,-0.173
2021,Bo Van Pelt,-0.178
2021,Doc Redman,-0.202
2021,Sung Kang,-0.205
2021,Lanto Griffin,-0.206
2021,Jason Kokrak,-0.208
2021,Chesson Hadley,-0.232
2021,Jim Herman,-0.238
2021,Danny Lee,-0.252
2021,Tyler Duncan,-0.281
2021,Scott Stallings,-0.284
2021,Michael Gellerman,-0.295
2021,Rafael Campos,-0.297
2021,Michael Gligic,-0.301
2021,Satoshi Kodaira,-0.316
2021,Matthew Wolff,-0.318
2021,Keith Mitchell,-0.343
2021,Emiliano Grillo,-0.371
2021,Sam Ryder,-0.384
2021,Cameron Champ,-0.439
2021,Scott Brown,-0.464
2021,Will Gordon,-0.474
2021,Hudson Swafford,-0.505
2021,Grayson Murray,-0.522
2021,Kris Ventura,-0.552
2021,Sebastian Cappelen,-0.632
2021,Ryan Brehm,-0.688
2021,Hunter Mahan,-0.783
