year,player_name,sg_approach
2007,Brandt Snedeker,0.226
2007,Robert Garrigus,0.222
2007,Kent Jones,0.218
2007,Jeff Overton,0.217
2007,Darron Stiles,0.216
2007,Brett Wetterich,0.205
2007,Steve Flesch,0.204
2007,Anthony Kim,0.2
2007,Rod Pampling,0.198
2007,Henrik Stenson,0.191
2007,Jeff Quinney,0.184
2007,Brian Gay,0.177
2007,Retief Goosen,0.176
2007,Justin Leonard,0.173
2007,J.J. Henry,0.171
2007,Steve Marino,0.155
2007,Jeff Maggert,0.152
2007,Lucas Glover,0.15
2007,Tom Pernice Jr.,0.149
2007,Tim Herron,0.146
2007,Kevin Stadler,0.146
2007,Charles Howell III,0.144
2007,Michael Putnam,0.144
2007,D.J. Trahan,0.143
2007,Luke Donald,0.142
2007,Craig Barlow,0.135
2007,Robert Gamez,0.133
2007,Jonathan Byrd,0.13
2007,Paul Goydos,0.13
2007,Charles Warren,0.119
2007,Ryan Palmer,0.116
2007,Rich Beem,0.112
2007,John Merrick,0.105
2007,Duffy Waldorf,0.102
2007,Tommy Armour III,0.084
2007,K.J. Choi,0.081
2007,Brendon de Jonge,0.079
2007,Mark Wilson,0.078
2007,Daisuke Maruyama,0.068
2007,Bill Haas,0.063
2007,Ted Purdy,0.054
2007,Craig Kanada,0.038
2007,Daniel Chopra,0.036
2007,Dicky Pride,0.033
2007,Ian Poulter,0.027
2007,Geoff Ogilvy,0.026
2007,Jay Williamson,0.026
2007,Gavin Coles,0.022
2007,Michael Allen,0.014
2007,Jeff Sluman,0.014
2007,Marco Dawson,-0.001
2007,Jason Dufner,-0.011
2007,Nathan Green,-0.017
2007,Troy Matteson,-0.045
2007,Frank Lickliter II,-0.046
2007,Bubba Watson,-0.06
2007,Steve Elkington,-0.072
2007,Kirk Triplett,-0.072
2007,Jaco Van Zyl,-0.074
2007,Kevin Sutherland,-0.078
2007,Ryuji Imada,-0.079
2007,Craig Bowden,-0.087
2007,J.P. Hayes,-0.089
2007,Bob Estes,-0.094
2007,Ryan Armour,-0.098
2007,Bob Heintz,-0.113
2007,Joe Ogilvie,-0.119
2007,Brian Bateman,-0.121
2007,Lee Janzen,-0.126
2007,Michael Sim,-0.126
2007,Bob Tway,-0.131
2007,Peter Lonard,-0.138
2007,John Daly,-0.142
2007,Paul Stankowski,-0.144
2007,David Branshaw,-0.146
2007,D.J. Brigman,-0.146
2007,George McNeill,-0.148
2007,Kevin Na,-0.156
2007,Stuart Appleby,-0.157
2007,Jason Gore,-0.158
2007,John Mallinger,-0.164
2007,John Rollins,-0.169
2007,Shigeki Maruyama,-0.173
2007,Tom Byrum,-0.175
2007,Greg Owen,-0.178
2007,Eric Axley,-0.194
2007,Charlie Wi,-0.195
2007,Mathias Grönberg,-0.197
2007,Jarrod Lyle,-0.204
2007,Tim Petrovic,-0.205
2007,Richard Johnson,-0.238
2007,Charley Hoffman,-0.245
2007,Steve Lowery,-0.246
2007,Aaron Baddeley,-0.252
2007,Mathew Goggin,-0.255
2007,Craig Lile,-0.255
2007,Chris Stroud,-0.257
2007,Kyle Reifers,-0.261
2007,Nick Watney,-0.261
2007,Jesper Parnevik,-0.272
2007,Chris Riley,-0.277
2007,Harrison Frazar,-0.278
2007,Andrew Buckle,-0.28
2007,Glen Day,-0.287
2007,Jeff Brehaut,-0.299
2007,Tag Ridings,-0.303
2007,Tom Johnson,-0.32
2007,Chris Couch,-0.333
2007,José María Olazábal,-0.367
2007,Rich Barcelo,-0.377
2007,Steve Allan,-0.402
2007,Matt Hendrix,-0.406
2007,Doug LaBelle II,-0.423
2007,Tripp Isenhour,-0.431
2007,Mark Hensby,-0.446
2007,J.B. Holmes,-0.447
2007,Scott Gutschewski,-0.459
2007,Parker McLachlin,-0.509
2007,Steve Wheatcroft,-0.541
2007,Ben Curtis,-0.554
2007,Mark Brooks,-0.566
2007,Jason Schultz,-0.676
2007,Michael Boyd,-0.813
2007,Chris Tidland,-0.822
2007,Paul Gow,-0.824
2007,Bryce Molder,-0.832
2007,Todd Hamilton,-0.883
2007,Jim Rutledge,-0.944
2007,Bubba Dickerson,-0.945
