year,player_name,sg_around_green
2010,Alex Prugh,-0.197
2010,Chris Couch,-0.199
2010,Greg Owen,-0.205
2010,Cameron Percy,-0.206
2010,Mathew Goggin,-0.209
2010,Kris Blanks,-0.21
2010,Jay Williamson,-0.219
2010,Chris Wilson,-0.221
2010,Jeff Quinney,-0.232
2010,David Duval,-0.245
2010,Jeff Gove,-0.248
2010,Roland Thatcher,-0.253
2010,Ted Purdy,-0.256
2010,James Nitties,-0.258
2010,Troy Matteson,-0.269
2010,Brett Wetterich,-0.291
2010,John Daly,-0.298
2010,Kevin Stadler,-0.301
2010,Nick Watney,-0.304
2010,Mark Calcavecchia,-0.311
2010,Ryan Palmer,-0.324
2010,Troy Merritt,-0.326
2010,Nicholas Thompson,-0.331
2010,Jerod Turner,-0.353
2010,Andrew McLardy,-0.375
2010,Charles Warren,-0.387
2010,Greg Kraft,-0.408
2010,Justin Bolli,-0.423
2010,Jeff Maggert,-0.447
2010,Brent Delahoussaye,-0.465
2010,Henrik Bjornstad,-0.49
2010,Brad Faxon,-0.553
2010,Steve Lowery,-0.607
2010,Robert Garrigus,-0.845
