year,player_name,money_earned
2015,Scott Pinckney,1259389
2015,Charles Howell III,1257361
2015,Zac Blair,1244676
2015,Alex Cejka,1227196
2015,Jim Herman,1212778
2015,Charl Schwartzel,1209528
2015,Carl Pettersson,1186763
2015,Greg Owen,1180794
2015,Kyle Reifers,1179228
2015,Will Wilcox,1168302
2015,Bryce Molder,1165547
2015,Scott Brown,1161750
2015,Chesson Hadley,1135529
2015,Johnson Wagner,1131659
2015,Martin Laird,1124988
2015,Morgan Hoffmann,1111240
2015,Jason Gore,1101246
2015,Nick Taylor,1072360
2015,Colt Knost,1066553
2015,Jon Curran,1049549
2015,J.J. Henry,1046123
2015,Jason Kokrak,1033489
2015,Tim Clark,1028139
2015,Luke Donald,1026643
2015,Chad Campbell,1015707
2015,Jason Dufner,1007997
2015,William McGirt,1004696
2015,Francesco Molinari,997389
2015,Graham DeLaet,988349
2015,Steve Wheatcroft,973024
2015,Carlos Ortiz,964137
2015,Hudson Swafford,959391
2015,Lee Westwood,946628
2015,Jamie Donaldson,938664
2015,Adam Hadwin,937611
2015,Andres Gonzales,925335
2015,Retief Goosen,921830
2015,Scott Stallings,919619
2015,Martin Kaymer,886378
2015,Will MacKenzie,863563
2015,Mark Wilson,851845
2015,Ryo Ishikawa,851044
2015,Spencer Levin,836698
2015,Ken Duke,817675
2015,Charlie Beljan,782546
2015,John Peterson,779509
2015,Blayne Barber,768383
2015,Whee Kim,755998
2015,Vijay Singh,752462
2015,Chad Collins,747899
2015,Chris Stroud,746814
2015,David Toms,742470
2015,Camilo Villegas,718497
2015,S.Y. Noh,711609
2015,Jonas Blixt,703664
2015,Stewart Cink,694655
2015,Tom Hoge,690319
2015,Brian Stuard,687109
2015,Graeme McDowell,686438
2015,John Huh,678556
2015,Erik Compton,676602
2015,Nicholas Thompson,667185
2015,Brian Davis,656534
2015,Geoff Ogilvy,653925
2015,Scott Langley,638182
2015,Brice Garnett,637789
2015,Alex Prugh,636373
2015,Tom Gillis,634554
2015,Andres Romero,617253
2015,Ricky Barnes,614455
2015,Michael Thompson,599835
2015,Sung Joon Park,597103
2015,Billy Hurley III,591450
2015,Bo Van Pelt,580611
2015,Sam Saunders,578571
2015,Cameron Percy,575943
2015,Luke Guthrie,575150
2015,Jeff Overton,561614
2015,Michael Putnam,557803
2015,Vaughn Taylor,533036
2015,Lucas Glover,515241
2015,Shane Lowry,502517
2015,Derek Fathauer,482023
2015,Ernie Els,453579
2015,Martin Flores,449274
2015,K.J. Choi,448864
2015,Tiger Woods,448598
2015,Jonathan Byrd,446732
2015,Jhonattan Vegas,446345
2015,Aaron Baddeley,439925
2015,Andrew Svoboda,418963
2015,Freddie Jacobson,416259
2015,John Merrick,391513
2015,D.A. Points,390607
2015,Ángel Cabrera,381942
2015,Max Homa,380339
2015,Victor Dubuisson,354625
2015,Chez Reavie,331623
2015,Derek Ernst,320095
2015,Gonzalo Fernandez-Castaño,312053
2015,Mark Hubbard,293980
2015,Greg Chalmers,291016
2015,Andrew Putnam,282879
2015,Robert Allenby,271887
2015,Steve Stricker,269701
2015,Oscar Fraustro,262475
2015,Jonathan Randolph,256066
2015,Robert Garrigus,253699
2015,Kyle Stanley,245504
2015,Steven Alker,236862
2015,Tim Petrovic,222551
2015,Justin Leonard,219175
2015,John Rollins,218064
2015,Chris Smith,212910
2015,Ben Crane,203254
2015,Rod Pampling,189055
2015,Andrew Loupe,183850
2015,Roberto Castro,179723
2015,Tim Wilkinson,171654
2015,Eric Axley,170687
2015,Tyrone Van Aswegen,168234
2015,Blake Adams,156939
2015,Byron Smith,153930
2015,Ryan Armour,144229
2015,Kenny Perry,142390
2015,Fred Funk,141171
2015,Stuart Appleby,138968
2015,Roger Sloan,133048
2015,Bill Lunde,128788
2015,Carlos Sainz Jr,124115
2015,Mark Hensby,122938
2015,Heath Slocum,122480
2015,Mark O'Meara,114915
2015,Steve Flesch,110527
2015,John Daly,91933
2015,Jim Renner,90668
2015,Zack Sucher,85614
2015,Josh Teater,80359
2015,Trevor Immelman,74660
2015,Mike Weir,72800
2015,Tommy Gainey,70137
2015,Troy Kelly,67547
2015,Jarrod Lyle,66145
2015,Arjun Atwal,63909
2015,Ben Curtis,59018
2015,Glen Day,54909
2015,Y.E. Yang,50024
2015,Matt Bettencourt,46505
2015,Lee Janzen,43500
2015,Troy Matteson,42450
2015,Justin Hicks,42171
2015,Kevin Stadler,42160
2015,Charlie Wi,39480
2015,Dicky Pride,39414
2015,Harrison Frazar,37550
2015,D.J. Trahan,36855
2015,David Duval,36839
2015,Cameron Beckman,32995
2015,Joe Affrunti,31480
2015,Duffy Waldorf,29944
2015,Dudley Hart,29013
2015,Benjamín Alvarado,28800
2015,Woody Austin,27774
2015,Richard Sterne,27690
2015,Scott Verplank,25683
2015,Bernhard Langer,22082
2015,Billy Mayfair,19710
2015,Michael Bradley,18736
2015,Shaun Micheel,16321
2015,Chris Riley,14216
2015,Brandt Jobe,12825
2015,Daniel Chopra,11700
2015,Tom Watson,11623
2015,Patrick Cantlay,11468
2015,Scott McCarron,8880
2015,Garrett Willis,8708
2015,Kent Jones,7626
2015,Stephen Ames,7613
2015,Parker McLachlin,7560
2015,Steve Lowery,6650
2015,Len Mattiace,6479
2015,Ted Purdy,6386
2015,Guy Boros,6270
2015,Tim Herron,5820
