year,player_name,sg_putting
2012,Troy Matteson,0.136
2012,Steve Stricker,0.134
2012,Brian Harman,0.132
2012,Dicky Pride,0.13
2012,Sangmoon Bae,0.128
2012,Tommy Gainey,0.113
2012,Henrik Stenson,0.105
2012,Bill Haas,0.103
2012,Ian Poulter,0.103
2012,Cameron Tringale,0.102
2012,Martin Laird,0.099
2012,Matt Every,0.096
2012,Erik Compton,0.092
2012,Charl Schwartzel,0.084
2012,Chris Couch,0.083
2012,Chris Stroud,0.082
2012,Bob Estes,0.074
2012,Ted Potter Jr.,0.073
2012,Bud Cauley,0.065
2012,Davis Love III,0.063
2012,Rory McIlroy,0.058
2012,Charles Howell III,0.054
2012,Sung Kang,0.051
2012,Troy Kelly,0.05
2012,Roberto Castro,0.048
2012,Danny Lee,0.04
2012,Steve Wheatcroft,0.04
2012,John Senden,0.039
2012,Vaughn Taylor,0.031
2012,Harrison Frazar,0.023
2012,Kyle Reifers,0.021
2012,Hunter Haas,0.011
2012,Garth Mulroy,0.01
2012,Russell Knox,0.0
2012,Louis Oosthuizen,-0.004
2012,Rocco Mediate,-0.012
2012,Padraig Harrington,-0.02
2012,Nick Watney,-0.028
2012,John Rollins,-0.034
2012,Jhonattan Vegas,-0.035
2012,Jason Bohn,-0.037
2012,Ernie Els,-0.05
2012,Daniel Summerhays,-0.053
2012,J.J. Henry,-0.054
2012,Kevin Streelman,-0.054
2012,J.B. Holmes,-0.057
2012,Billy Horschel,-0.068
2012,Gary Christian,-0.077
2012,Jerry Kelly,-0.077
2012,John Mallinger,-0.086
2012,Matt Jones,-0.09
2012,Mark Wilson,-0.102
2012,J.J. Killeen,-0.107
2012,Hunter Mahan,-0.109
2012,D.A. Points,-0.109
2012,Brendan Steele,-0.112
2012,Chris DiMarco,-0.113
2012,Tim Clark,-0.121
2012,Trevor Immelman,-0.122
2012,Justin Rose,-0.122
2012,Jeff Maggert,-0.127
2012,Mark Anderson,-0.133
2012,Adam Scott,-0.138
2012,David Toms,-0.141
2012,Freddie Jacobson,-0.145
2012,Patrick Sheehan,-0.149
2012,Rod Pampling,-0.153
2012,Will Claxton,-0.167
2012,Tim Herron,-0.174
2012,Jason Kokrak,-0.184
2012,Michael Bradley,-0.189
2012,John Merrick,-0.193
2012,Chris Kirk,-0.195
2012,Matt Bettencourt,-0.201
2012,Rickie Fowler,-0.202
2012,Billy Mayfair,-0.205
2012,Chez Reavie,-0.206
2012,Josh Teater,-0.209
2012,Arjun Atwal,-0.217
2012,Ángel Cabrera,-0.217
2012,Andres Romero,-0.223
2012,Robert Garrigus,-0.225
2012,Alexandre Rocha,-0.232
2012,Marco Dawson,-0.235
2012,Bill Lunde,-0.241
2012,Mathew Goggin,-0.242
2012,Stephen Gangluff,-0.243
2012,Stephen Ames,-0.255
2012,Kevin Chappell,-0.262
2012,Bobby Gates,-0.262
2012,Kevin Stadler,-0.263
2012,Graham DeLaet,-0.278
2012,Bubba Watson,-0.28
2012,Graeme McDowell,-0.282
2012,Sean O'Hair,-0.286
2012,Miguel Angel Carballo,-0.294
2012,Tom Pernice Jr.,-0.318
2012,Justin Leonard,-0.325
2012,Marc Leishman,-0.331
2012,Camilo Villegas,-0.343
2012,K.J. Choi,-0.344
2012,Cameron Beckman,-0.353
2012,Lee Westwood,-0.359
2012,Rory Sabbatini,-0.37
2012,Nick O'Hern,-0.392
2012,Vijay Singh,-0.404
2012,Scott Stallings,-0.405
2012,Greg Owen,-0.416
2012,Charlie Beljan,-0.421
2012,Chad Campbell,-0.425
2012,Robert Allenby,-0.428
2012,Scott Brown,-0.468
2012,Charley Hoffman,-0.48
2012,Ricky Barnes,-0.488
2012,Gary Woodland,-0.497
2012,Roland Thatcher,-0.514
2012,Robert Karlsson,-0.531
2012,Heath Slocum,-0.554
2012,D.J. Trahan,-0.579
2012,Kris Blanks,-0.608
2012,Scott Dunlap,-0.688
2012,Kyle Stanley,-0.797
2012,Boo Weekley,-1.055
2012,Kyle Thompson,-1.209
