year,player_name,sg_putting
2018,Louis Oosthuizen,-0.026
2018,Ethan Tracy,-0.026
2018,Matt Jones,-0.034
2018,Jordan Spieth,-0.034
2018,Shawn Stefani,-0.034
2018,Tom Lovelady,-0.049
2018,Abraham Ancer,-0.056
2018,Aaron Baddeley,-0.057
2018,Ryan Armour,-0.058
2018,Jason Dufner,-0.058
2018,Bill Haas,-0.059
2018,Jhonattan Vegas,-0.059
2018,C.T. Pan,-0.067
2018,Scott Stallings,-0.07
2018,Brice Garnett,-0.076
2018,Vaughn Taylor,-0.08
2018,Robert Streb,-0.081
2018,Russell Knox,-0.088
2018,Lanto Griffin,-0.096
2018,Cameron Tringale,-0.104
2018,Jonathan Byrd,-0.106
2018,Richy Werenski,-0.109
2018,David Hearn,-0.127
2018,Steve Wheatcroft,-0.128
2018,Stephan Jaeger,-0.144
2018,J.J. Spaun,-0.149
2018,Jon Rahm,-0.151
2018,James Hahn,-0.152
2018,Tom Hoge,-0.162
2018,Conrad Shindler,-0.166
2018,Si Woo Kim,-0.168
2018,Mackenzie Hughes,-0.177
2018,Patrick Cantlay,-0.182
2018,Lucas Glover,-0.186
2018,Matt Atkins,-0.198
2018,Cameron Percy,-0.205
2018,J.B. Holmes,-0.207
2018,Sean O'Hair,-0.207
2018,Henrik Stenson,-0.207
2018,Sung Kang,-0.235
2018,Kevin Streelman,-0.25
2018,Hudson Swafford,-0.26
2018,Ryan Moore,-0.271
2018,Joel Dahmen,-0.277
2018,Byeong Hun An,-0.285
2018,Adam Scott,-0.285
2018,Shane Lowry,-0.286
2018,Martin Flores,-0.289
2018,Nick Taylor,-0.312
2018,Kevin Chappell,-0.344
2018,Stewart Cink,-0.345
2018,Sam Ryder,-0.349
2018,Grayson Murray,-0.35
2018,Keegan Bradley,-0.358
2018,Matt Every,-0.364
2018,Corey Conners,-0.385
2018,Retief Goosen,-0.411
2018,Rod Pampling,-0.421
2018,Xinjun Zhang,-0.437
2018,Chad Campbell,-0.454
2018,Luke List,-0.467
2018,Francesco Molinari,-0.487
2018,Keith Mitchell,-0.504
2018,Ryan Palmer,-0.528
2018,Tyler Duncan,-0.566
2018,Robert Garrigus,-0.569
2018,J.J. Henry,-0.569
2018,Scott Piercy,-0.569
2018,Brendan Steele,-0.576
2018,Andrew Yun,-0.6
2018,Satoshi Kodaira,-0.645
2018,Zecheng Dou,-0.667
2018,Kyle Thompson,-0.75
