year,player_name,driving_accuracy
2020,Rory Sabbatini,60.76
2020,Anirban Lahiri,60.74
2020,Ted Potter Jr.,60.65
2020,Louis Oosthuizen,60.63
2020,Sergio Garcia,60.62
2020,Tom Hoge,60.58
2020,Sebastián Muñoz,60.42
2020,Hank Lebioda,60.34
2020,Justin Rose,60.34
2020,Xander Schauffele,60.31
2020,C.T. Pan,60.26
2020,Sepp Straka,60.2
2020,Ryan Palmer,60.08
2020,Gary Woodland,60.02
2020,Aaron Wise,59.94
2020,Brendan Steele,59.93
2020,Keegan Bradley,59.7
2020,Kris Ventura,59.67
2020,Ian Poulter,59.58
2020,Bronson Burgoon,59.57
2020,Xinjun Zhang,59.52
2020,Mark Anderson,59.51
2020,Aaron Baddeley,59.51
2020,Michael Gligic,59.46
2020,Chris Stroud,59.41
2020,Patrick Cantlay,59.35
2020,Bo Van Pelt,59.23
2020,Cameron Percy,59.21
2020,Matt Jones,59.17
2020,Dustin Johnson,59.07
2020,Bud Cauley,59.02
2020,Matthew Wolff,58.98
2020,Max Homa,58.94
2020,Cam Davis,58.82
2020,Brian Gay,58.68
2020,Seamus Power,58.61
2020,Vince Whaley,58.38
2020,Scott Harrington,58.36
2020,Talor Gooch,58.35
2020,Keith Mitchell,58.32
2020,Roger Sloan,58.26
2020,Maverick McNealy,58.23
2020,Alex Noren,58.11
2020,Robert Streb,58.08
2020,Matt Every,58.03
2020,Richy Werenski,57.98
2020,Bubba Watson,57.93
2020,Ben Taylor,57.92
2020,J.J. Spaun,57.83
2020,Jason Kokrak,57.64
2020,Luke List,57.45
2020,Bryson DeChambeau,57.37
2020,Will Gordon,57.37
2020,Joseph Bramlett,57.35
2020,Scott Stallings,57.31
2020,Justin Thomas,57.25
2020,Lanto Griffin,57.16
2020,Danny Lee,57.07
2020,Si Woo Kim,57.03
2020,Andrew Putnam,57.03
2020,Hideki Matsuyama,56.98
2020,Charley Hoffman,56.85
2020,Kevin Chappell,56.54
2020,Joaquin Niemann,56.48
2020,Stewart Cink,56.38
2020,Cameron Champ,56.36
2020,Rory McIlroy,56.34
2020,Patrick Reed,56.08
2020,Jason Day,55.9
2020,Mackenzie Hughes,55.77
2020,Branden Grace,55.67
2020,Sung Kang,55.63
2020,Adam Scott,55.49
2020,Nick Watney,55.45
2020,Carlos Ortiz,55.36
2020,Danny Willett,55.36
2020,Sam Burns,54.8
2020,Charles Howell III,54.57
2020,Cameron Smith,54.46
2020,Peter Malnati,54.45
2020,Byeong Hun An,54.3
2020,Tyler McCumber,54.25
2020,Grayson Murray,54.17
2020,Patton Kizzire,54.03
2020,Cameron Tringale,54.03
2020,Phil Mickelson,54.0
2020,Beau Hossler,53.9
2020,Brooks Koepka,53.75
2020,Zack Sucher,53.28
2020,Matt Wallace,53.08
2020,Patrick Rodgers,52.95
2020,Wyndham Clark,52.18
2020,Jordan Spieth,52.14
2020,Rhein Gibson,51.93
2020,Marc Leishman,51.88
2020,Tony Finau,51.79
2020,Dominic Bozzelli,51.69
2020,Sebastian Cappelen,51.15
2020,Brandon Hagy,51.01
2020,Nelson Ledesma,50.98
2020,Kevin Tway,49.85
2020,Ryan Brehm,48.78
2020,Martin Trainer,48.07
2020,Peter Uihlein,47.42
2020,Jimmy Walker,46.81
