year,player_name,scoring_average
2021,Mackenzie Hughes,71.018
2021,Andrew Putnam,71.019
2021,Luke List,71.02
2021,Matthew NeSmith,71.021
2021,Mark Hubbard,71.033
2021,Cameron Percy,71.037
2021,Brandt Snedeker,71.037
2021,Tommy Fleetwood,71.046
2021,Adam Schenk,71.054
2021,Lee Westwood,71.054
2021,Denny McCarthy,71.057
2021,Sebastián Muñoz,71.073
2021,Chez Reavie,71.075
2021,Charl Schwartzel,71.088
2021,Scott Piercy,71.1
2021,Camilo Villegas,71.109
2021,Doc Redman,71.123
2021,Chase Seiffert,71.13
2021,Chesson Hadley,71.134
2021,John Huh,71.134
2021,Rory Sabbatini,71.141
2021,Patrick Rodgers,71.16
2021,Joel Dahmen,71.162
2021,Danny Willett,71.164
2021,Kyle Stanley,71.167
2021,Kramer Hickok,71.175
2021,Kevin Tway,71.175
2021,Tom Hoge,71.187
2021,Sam Ryder,71.187
2021,Vince Whaley,71.207
2021,Harry Higgs,71.212
2021,Peter Malnati,71.212
2021,Michael Thompson,71.215
2021,Kevin Kisner,71.216
2021,J.T. Poston,71.221
2021,K.H. Lee,71.227
2021,Matt Kuchar,71.25
2021,Jason Dufner,71.253
2021,Henrik Norlander,71.264
2021,Gary Woodland,71.279
2021,Wyndham Clark,71.283
2021,Keith Mitchell,71.286
2021,Adam Long,71.288
2021,Nate Lashley,71.302
2021,Marc Leishman,71.303
2021,Vaughn Taylor,71.322
2021,Rickie Fowler,71.33
2021,Satoshi Kodaira,71.33
2021,Matthew Wolff,71.333
2021,Bronson Burgoon,71.334
2021,Robert Streb,71.335
2021,Nick Taylor,71.344
2021,Brendan Steele,71.383
2021,Tyler McCumber,71.386
2021,David Hearn,71.397
2021,Tom Lewis,71.439
2021,Dylan Frittelli,71.443
2021,Joseph Bramlett,71.481
2021,Aaron Baddeley,71.512
2021,Beau Hossler,71.525
2021,Rafa Cabrera Bello,71.556
2021,Richy Werenski,71.567
2021,Martin Laird,71.576
2021,Sean O'Hair,71.577
2021,Rob Oppenheim,71.595
2021,Will Gordon,71.597
2021,Ben Martin,71.604
2021,Josh Teater,71.607
2021,Brandon Hagy,71.609
2021,Michael Gligic,71.614
2021,Austin Cook,71.618
2021,Luke Donald,71.656
2021,Danny Lee,71.677
2021,Mark Anderson,71.685
2021,Ben Taylor,71.694
2021,Jim Herman,71.7
2021,Hudson Swafford,71.738
2021,Scott Brown,71.754
2021,Byeong Hun An,71.756
2021,Bill Haas,71.763
2021,D.J. Trahan,71.785
2021,Tyler Duncan,71.788
2021,Robby Shelton,71.807
2021,Ryan Brehm,71.81
2021,J.J. Spaun,71.855
2021,Xinjun Zhang,71.862
2021,Phil Mickelson,71.897
2021,Chris Baker,71.899
2021,Scott Harrington,71.913
2021,Rafael Campos,71.919
2021,Bo Van Pelt,71.97
2021,Andrew Landry,72.044
2021,Fabián Gómez,72.078
2021,Cameron Champ,72.088
2021,Jimmy Walker,72.121
2021,Ted Potter Jr.,72.136
2021,Kris Ventura,72.182
2021,Brian Gay,72.193
2021,Rhein Gibson,72.197
2021,J.B. Holmes,72.208
2021,K.J. Choi,72.301
2021,Nelson Ledesma,72.469
2021,Michael Gellerman,72.511
2021,Sebastian Cappelen,72.557
2021,Sung Kang,72.614
2021,Nick Watney,72.787
2021,Michael Kim,72.809
2021,Grayson Murray,73.115
2021,Martin Trainer,73.131
2021,Hunter Mahan,73.201
