year,player_name,sg_putting
2010,Tim Herron,0.172
2010,Rich Barcelo,0.149
2010,Mark Wilson,0.143
2010,Robert Allenby,0.142
2010,Spencer Levin,0.131
2010,Rickie Fowler,0.128
2010,Jason Bohn,0.127
2010,James Nitties,0.126
2010,David Duval,0.119
2010,Dustin Johnson,0.11
2010,Nick Watney,0.109
2010,Charley Hoffman,0.106
2010,Bo Van Pelt,0.101
2010,Joe Ogilvie,0.089
2010,Brett Quigley,0.079
2010,Trevor Immelman,0.078
2010,Hunter Mahan,0.069
2010,J.B. Holmes,0.068
2010,Johnson Wagner,0.066
2010,Chris Stroud,0.06
2010,K.J. Choi,0.057
2010,John Mallinger,0.053
2010,Jarrod Lyle,0.045
2010,Kevin Streelman,0.044
2010,Scott Verplank,0.038
2010,Jonathan Byrd,0.033
2010,Ricky Barnes,0.024
2010,J.P. Hayes,0.021
2010,Derek Lamely,0.019
2010,Aron Price,0.017
2010,Bob Estes,0.015
2010,Brendon de Jonge,0.005
2010,Jerod Turner,-0.002
2010,Bill Lunde,-0.005
2010,Tim Petrovic,-0.006
2010,Jason Day,-0.014
2010,Briny Baird,-0.019
2010,Mike Weir,-0.02
2010,Jeev Milkha Singh,-0.047
2010,Stuart Appleby,-0.059
2010,Woody Austin,-0.059
2010,Vaughn Taylor,-0.059
2010,Chris DiMarco,-0.063
2010,Bill Haas,-0.066
2010,Bubba Watson,-0.075
2010,Steve Flesch,-0.081
2010,Michael Bradley,-0.082
2010,Michael Letzig,-0.082
2010,Sean O'Hair,-0.082
2010,Kevin Sutherland,-0.09
2010,Brenden Pappas,-0.094
2010,D.A. Points,-0.103
2010,Chad Campbell,-0.105
2010,Martin Flores,-0.107
2010,Ted Purdy,-0.108
2010,Vance Veazey,-0.115
2010,Lucas Glover,-0.119
2010,Brett Wetterich,-0.123
2010,John Merrick,-0.125
2010,Garrett Willis,-0.137
2010,John Senden,-0.141
2010,Marc Leishman,-0.145
2010,Phil Mickelson,-0.149
2010,Ángel Cabrera,-0.151
2010,Jay Williamson,-0.155
2010,Paul Goydos,-0.156
2010,Tom Pernice Jr.,-0.163
2010,Andrew McLardy,-0.173
2010,Robert Garrigus,-0.179
2010,Greg Kraft,-0.185
2010,Mathias Grönberg,-0.187
2010,Rory Sabbatini,-0.198
2010,Henrik Bjornstad,-0.21
2010,John Rollins,-0.213
2010,Rory McIlroy,-0.23
2010,Kenny Perry,-0.244
2010,Rod Pampling,-0.247
2010,Brian Davis,-0.248
2010,Heath Slocum,-0.257
2010,Kevin Stadler,-0.276
2010,Cameron Beckman,-0.292
2010,Joe Durant,-0.294
2010,Lee Janzen,-0.3
2010,Martin Laird,-0.303
2010,Josh Teater,-0.315
2010,David Lutterus,-0.336
2010,Kevin Johnson,-0.352
2010,Graham DeLaet,-0.356
2010,Sergio Garcia,-0.356
2010,Jeff Maggert,-0.357
2010,Boo Weekley,-0.375
2010,Mathew Goggin,-0.379
2010,Roland Thatcher,-0.38
2010,Steve Lowery,-0.382
2010,Camilo Villegas,-0.396
2010,Craig Bowden,-0.406
2010,Charles Warren,-0.411
2010,Will MacKenzie,-0.442
2010,Troy Matteson,-0.445
2010,Jerry Kelly,-0.449
2010,Alex Cejka,-0.468
2010,D.J. Trahan,-0.469
2010,Cameron Percy,-0.491
2010,Davis Love III,-0.507
2010,Rocco Mediate,-0.543
2010,Justin Bolli,-0.557
2010,Kris Blanks,-0.569
2010,Cliff Kresge,-0.572
2010,Garth Mulroy,-0.584
2010,Jason Dufner,-0.6
2010,Greg Owen,-0.637
2010,John Daly,-0.654
2010,Chris Wilson,-0.67
2010,Cameron Tringale,-0.708
2010,Vijay Singh,-0.74
2010,Adam Scott,-0.748
2010,Omar Uresti,-0.755
2010,Roger Tambellini,-0.775
2010,Mark Calcavecchia,-0.87
2010,Nicholas Thompson,-0.886
2010,Jeff Gove,-0.953
2010,Billy Mayfair,-1.01
