year,player_name,money_earned
2020,Scott Stallings,664849
2020,Sergio Garcia,658935
2020,Beau Hossler,658088
2020,Rafa Cabrera Bello,646577
2020,Rory Sabbatini,629885
2020,Brice Garnett,626179
2020,Bo Hoag,621518
2020,Danny Willett,621028
2020,Bronson Burgoon,589539
2020,Fabián Gómez,564722
2020,Peter Malnati,561273
2020,Chase Seiffert,539756
2020,Nick Watney,534797
2020,Jhonattan Vegas,527009
2020,Russell Knox,519028
2020,Joseph Bramlett,495690
2020,Stewart Cink,490620
2020,Kyle Stanley,490359
2020,Chesson Hadley,485193
2020,Cameron Percy,470679
2020,Andrew Putnam,459640
2020,Rob Oppenheim,454470
2020,Josh Teater,453508
2020,J.B. Holmes,440524
2020,Hank Lebioda,436840
2020,Robert Streb,415258
2020,Austin Cook,386353
2020,Sebastian Cappelen,371482
2020,Ted Potter Jr.,361540
2020,Aaron Wise,355972
2020,Branden Grace,354443
2020,Patton Kizzire,352764
2020,Seamus Power,351069
2020,D.J. Trahan,345471
2020,Brandon Hagy,341322
2020,C.T. Pan,329997
2020,James Hahn,327110
2020,Hudson Swafford,314285
2020,Tim Wilkinson,307772
2020,Jason Dufner,306781
2020,Peter Uihlein,301846
2020,Kiradech Aphibarnrat,293119
2020,David Hearn,287527
2020,Aaron Baddeley,286504
2020,Tyler McCumber,284230
2020,George McNeill,282527
2020,Mark Anderson,278630
2020,Kris Ventura,278309
2020,Dominic Bozzelli,272865
2020,Ben Martin,270879
2020,Chris Baker,270300
2020,Wes Roach,267966
2020,Kevin Tway,256320
2020,Kramer Hickok,253646
2020,Roger Sloan,253597
2020,Chris Stroud,249013
2020,Grayson Murray,244150
2020,Jimmy Walker,243370
2020,Michael Gligic,238411
2020,Luke Donald,232875
2020,Martin Laird,232786
2020,J.J. Spaun,232472
2020,Jim Furyk,224450
2020,Zack Sucher,215568
2020,Steve Stricker,212582
2020,Vince Whaley,207571
2020,Matt Every,202546
2020,Shawn Stefani,202456
2020,Chad Campbell,196875
2020,Doug Ghim,187442
2020,Francesco Molinari,183740
2020,Rhein Gibson,182113
2020,K.J. Choi,180439
2020,Wesley Bryan,178877
2020,Kevin Chappell,176506
2020,Jonathan Byrd,166222
2020,Chris Kirk,162468
2020,Ryan Brehm,162079
2020,Ricky Barnes,158741
2020,S.Y. Noh,157008
2020,Henrik Stenson,155111
2020,Roberto Castro,143213
2020,Bill Haas,130293
2020,Alex Cejka,129518
2020,Boo Weekley,126475
2020,Michael Gellerman,125992
2020,Rafael Campos,119257
2020,John Huh,104504
2020,Ben Taylor,99775
2020,Jamie Lovemark,98439
2020,Martin Trainer,89482
2020,Satoshi Kodaira,82878
2020,Jerry Kelly,78327
2020,Ben Crane,71831
2020,Arjun Atwal,63252
2020,Anirban Lahiri,58388
2020,Bo Van Pelt,50838
2020,Johnson Wagner,46925
2020,Tommy Gainey,46706
2020,Nelson Ledesma,45520
2020,Morgan Hoffmann,44850
2020,Carl Pettersson,43245
2020,John Merrick,40707
2020,Sangmoon Bae,37910
2020,Robert Garrigus,37571
2020,Davis Love III,35025
2020,Graham DeLaet,31359
2020,David Lingmerth,29768
2020,John Senden,29508
2020,J.J. Henry,23160
2020,Lucas Bjerregaard,21825
2020,Vijay Singh,20088
2020,Daniel Chopra,20004
2020,Sean O'Hair,19204
2020,William McGirt,19158
2020,Vince Covello,19035
2020,Ernie Els,18673
2020,Rod Pampling,18338
2020,Rich Beem,17400
2020,Michael Kim,17258
2020,Bernhard Langer,16117
2020,Greg Chalmers,15614
2020,Tim Herron,15494
2020,Derek Ernst,14205
2020,Chris Couch,13700
2020,Brian Davis,7665
2020,Dicky Pride,7595
2020,Omar Uresti,7455
2020,Ted Purdy,6780
2020,Brendon de Jonge,6450
2020,Parker McLachlin,6450
2020,Carlos Franco,6390
