year,player_name,driving_distance
2024,Davis Riley,303.6
2024,Tyson Alexander,303.3
2024,Thomas Detry,303.3
2024,Cam Davis,303.2
2024,Michael Kim,302.9
2024,Mac Meissner,302.8
2024,David Skinns,302.8
2024,Patrick Cantlay,302.7
2024,Beau Hossler,302.7
2024,Wesley Bryan,302.6
2024,Adrien Dumont de Chassart,302.6
2024,Maverick McNealy,302.5
2024,Will Zalatoris,302.5
2024,Erik Barnes,302.3
2024,Martin Trainer,302.2
2024,Thorbjørn Olesen,302.1
2024,Adam Schenk,302.1
2024,Harris English,301.9
2024,K.H. Lee,301.9
2024,Trace Crowe,301.8
2024,Chan Kim,301.8
2024,Patton Kizzire,301.7
2024,Harry Hall,301.5
2024,J.J. Spaun,301.5
2024,Corey Conners,301.2
2024,Victor Perez,301.1
2024,Matthieu Pavon,300.9
2024,Jason Day,300.8
2024,Austin Eckroat,300.8
2024,Kevin Chappell,300.7
2024,Jacob Bridgeman,300.6
2024,Tommy Fleetwood,300.4
2024,Shane Lowry,300.4
2024,Seamus Power,300.3
2024,Max Homa,300.2
2024,Webb Simpson,300.2
2024,Justin Suh,300.2
2024,Chris Kirk,299.9
2024,Akshay Bhatia,299.8
2024,Austin Smotherman,299.8
2024,Bud Cauley,299.7
2024,Billy Horschel,299.4
2024,Hideki Matsuyama,299.4
2024,Ben Taylor,299.4
2024,Sami Valimaki,299.2
2024,Matt Fitzpatrick,299.0
2024,Tom Kim,299.0
2024,Sungjae Im,298.8
2024,Ryan Palmer,298.8
2024,Andrew Novak,298.7
2024,Matt Wallace,298.7
2024,Mackenzie Hughes,298.2
2024,Daniel Berger,298.1
2024,Josh Teater,298.1
2024,Hayden Buckley,298.0
2024,Rickie Fowler,297.7
2024,Peter Malnati,297.7
2024,Matt NeSmith,297.7
2024,Tyler Duncan,297.6
2024,Adam Hadwin,297.6
2024,Justin Rose,297.5
2024,Kevin Streelman,297.5
2024,Adam Svensson,297.4
2024,Eric Cole,297.2
2024,Doug Ghim,297.2
2024,Jorge Campillo,296.7
2024,Lee Hodges,296.6
2024,Tom Whitney,296.5
2024,Tom Hoge,296.2
2024,Collin Morikawa,296.0
2024,Ben Griffin,295.6
2024,Dylan Wu,295.6
2024,Carson Young,295.6
2024,Alex Noren,295.5
2024,Nico Echavarria,295.4
2024,Ryo Hisatsune,295.4
2024,Henrik Norlander,295.3
2024,Justin Lower,295.2
2024,Chandler Phillips,295.1
2024,Si Woo Kim,294.8
2024,Mark Hubbard,294.7
2024,Sepp Straka,294.7
2024,C.T. Pan,294.4
2024,Joel Dahmen,294.0
2024,Greyson Sigg,294.0
2024,Chad Ramey,293.9
2024,Ben Silverman,293.9
2024,Aaron Rai,293.8
2024,Roger Sloan,293.2
2024,Nick Taylor,293.2
2024,J.T. Poston,293.1
2024,Nate Lashley,293.0
2024,Troy Merritt,292.8
2024,Sam Ryder,292.8
2024,Brian Harman,292.7
2024,Emiliano Grillo,292.5
2024,Robby Shelton,291.6
2024,Brandon Wu,291.5
2024,Russell Henley,291.3
2024,Ben Kohles,290.9
2024,Christiaan Bezuidenhout,290.7
2024,Denny McCarthy,290.6
2024,Martin Laird,290.5
2024,Raul Pereda,290.1
2024,Lucas Glover,289.9
2024,Taylor Montgomery,289.7
2024,David Lipsky,289.6
2024,Brice Garnett,289.2
2024,Matt Kuchar,288.3
2024,Ryan Moore,288.3
2024,Chez Reavie,287.8
2024,Camilo Villegas,284.9
2024,Zach Johnson,284.1
2024,Aaron Baddeley,283.4
2024,Zac Blair,283.0
2024,Kevin Kisner,282.8
2024,Brandt Snedeker,281.0
2024,Andrew Putnam,280.8
2024,Brendon Todd,279.8
