year,player_name,sg_around_green
2008,Johnson Wagner,-0.104
2008,Boo Weekley,-0.109
2008,Martin Laird,-0.111
2008,John Senden,-0.116
2008,Jin Park,-0.117
2008,Kenny Perry,-0.118
2008,J.B. Holmes,-0.119
2008,Cliff Kresge,-0.125
2008,Dustin Johnson,-0.129
2008,Will MacKenzie,-0.13
2008,Stephen Leaney,-0.131
2008,Heath Slocum,-0.132
2008,Patrick Sheehan,-0.136
2008,Tag Ridings,-0.137
2008,Vaughn Taylor,-0.144
2008,Nick Watney,-0.146
2008,Robert Gamez,-0.154
2008,Ron Whittaker,-0.155
2008,John Riegger,-0.159
2008,Billy Andrade,-0.162
2008,Lucas Glover,-0.162
2008,Mark Calcavecchia,-0.163
2008,Chad Campbell,-0.166
2008,John Huston,-0.17
2008,Kenneth Ferrie,-0.171
2008,Bob Tway,-0.173
2008,Jay Williamson,-0.181
2008,Harrison Frazar,-0.184
2008,Tommy Armour III,-0.187
2008,Mathias Grönberg,-0.187
2008,Kyle Thompson,-0.189
2008,Kevin Streelman,-0.196
2008,Zach Johnson,-0.201
2008,Alex Cejka,-0.202
2008,Troy Matteson,-0.203
2008,Robert Allenby,-0.205
2008,Charley Hoffman,-0.207
2008,Jason Day,-0.209
2008,Olin Browne,-0.224
2008,Travis Perkins,-0.235
2008,Greg Kraft,-0.242
2008,Jeff Maggert,-0.259
2008,Ryan Moore,-0.268
2008,Ryan Palmer,-0.312
2008,Jason Gore,-0.321
2008,Todd Hamilton,-0.343
2008,Joe Durant,-0.364
2008,Y.E. Yang,-0.369
2008,Steve Allan,-0.373
2008,Robert Garrigus,-0.392
2008,Justin Bolli,-0.393
2008,Paul Casey,-0.394
2008,Kevin Stadler,-0.397
2008,Hunter Mahan,-0.437
2008,Brandt Jobe,-0.444
2008,Tommy Gainey,-0.461
2008,Nick Flanagan,-0.498
2008,Charles Warren,-0.504
2008,Ryan Armour,-0.639
