year,player_name,sg_off_the_tee
2022,Garrick Higgo,-0.128
2022,Mark Hubbard,-0.13
2022,Cameron Tringale,-0.135
2022,Talor Gooch,-0.138
2022,Vaughn Taylor,-0.15
2022,Sam Ryder,-0.153
2022,Patton Kizzire,-0.16
2022,Joshua Creel,-0.163
2022,Scott Gutschewski,-0.164
2022,Denny McCarthy,-0.183
2022,Dylan Frittelli,-0.192
2022,Chad Ramey,-0.192
2022,Chez Reavie,-0.209
2022,Ian Poulter,-0.219
2022,Henrik Norlander,-0.222
2022,Roger Sloan,-0.232
2022,Matthew Wolff,-0.234
2022,Hank Lebioda,-0.235
2022,Bo Hoag,-0.237
2022,Andrew Putnam,-0.238
2022,Dylan Wu,-0.239
2022,Matthias Schwab,-0.241
2022,Lucas Herbert,-0.247
2022,Michael Thompson,-0.255
2022,Francesco Molinari,-0.267
2022,Peter Malnati,-0.268
2022,Matt Kuchar,-0.272
2022,Bill Haas,-0.276
2022,Jason Dufner,-0.287
2022,Mackenzie Hughes,-0.289
2022,Jim Knous,-0.29
2022,Max McGreevy,-0.316
2022,Kevin Kisner,-0.317
2022,Camilo Villegas,-0.331
2022,Justin Lower,-0.334
2022,Zach Johnson,-0.338
2022,Brendon Todd,-0.34
2022,Martin Trainer,-0.34
2022,Austin Cook,-0.348
2022,Harry Higgs,-0.35
2022,Brandt Snedeker,-0.355
2022,Sung Kang,-0.386
2022,Pat Perez,-0.402
2022,Chesson Hadley,-0.433
2022,Matt Wallace,-0.45
2022,Brian Stuard,-0.475
2022,Patrick Reed,-0.503
2022,Stephan Jaeger,-0.506
2022,Ben Kohles,-0.546
2022,Nick Watney,-0.553
2022,Jonathan Byrd,-0.591
2022,Richy Werenski,-0.689
2022,Brett Drewitt,-0.726
2022,David Skinns,-0.819
2022,Luke Donald,-0.84
2022,S.Y. Noh,-1.137
2022,Wesley Bryan,-1.574
